t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
5.762,0.09805558940011551,0.0038523975116182474,-5.15719490511656e-5,1.7704802137183697e-5,-3.0180889735291018e-6,4,0.018948723009543787,0.2711821497513696,0.5279153775279207
6.01,0.10357306455778548,0.0036540495339736677,-5.233994752866554e-5,1.797568804387871e-5,-3.4949384630941406e-6,4,0.019263206143678425,0.25066938371000014,0.5018289104687078
6.262,0.09694905388617381,0.003473897912720122,-5.302868305934183e-5,1.822607792206792e-5,-3.971230648038975e-6,4,0.0194184128659811,0.2325357554762157,0.47282951655427446
6.505,0.08600128185788786,0.0033189660890872107,-5.372972762266847e-5,1.8501563296661663e-5,-4.423323706368004e-6,4,0.019419630501601757,0.21729891556464995,0.44803177881581935
6.751,0.07544202575626038,0.0031783740030123476,-5.496429432086782e-5,1.886715700814886e-5,-4.870197869202752e-6,4,0.019348342422281485,0.2038547453592593,0.4301527608941332
7.0,0.06724661651621867,0.0030501830585097185,-5.6271451152866466e-5,1.9368878553585545e-5,-5.292227769566448e-6,4,0.01926948092281865,0.19248111738239218,0.4120061548919018
7.253,0.05978415514114308,0.0029243033514375003,-5.743405075998853e-5,2.0006534507419704e-5,-5.6760591697118585e-6,4,0.01916776145438269,0.1823836759181667,0.39334163239329795
7.512,0.05163415479468102,0.002788243410723606,-5.8354542714471064e-5,2.0681182269652893e-5,-6.039183933205653e-6,4,0.01922203703275309,0.17158170047266794,0.3760185743233263
7.759,0.046227546991524246,0.0026517067143276268,-5.907734367994891e-5,2.1176271292745452e-5,-6.398630529771363e-6,4,0.02000723847401482,0.16052651614015967,0.3657074524648638
8.007,0.04606472494404436,0.0025163815664884536,-5.976444132913504e-5,2.1423971904389408e-5,-6.797933725880157e-6,4,0.022160172675892712,0.14967873222190903,0.35151737985336773
8.255,0.0497065608438192,0.0023907695866864187,-6.0407449015826425e-5,2.1480587832267577e-5,-7.246606088888196e-6,4,0.02644534834997114,0.14001856778517124,0.3381148605537488
8.502,0.05273487875402863,0.002279866921613207,-6.0974456963338794e-5,2.1502036128177596e-5,-7.739218428192613e-6,4,0.03298590832597351,0.13162798010832397,0.3208625328495666
