t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
11.504,0.04413743239359608,0.0015164739303268745,-3.685676525840836e-5,2.7952587779537146e-5,6.874839451874168e-6,4,0.08087412916894579,0.07486507180018306,0.2897685072059232
11.762,0.03983260426200141,0.0014892844631568727,-3.604167780681456e-5,2.771638455966659e-5,7.001181486147495e-6,4,0.08890384711383768,0.07377236965350652,0.28204276959903557
12.008,0.035041365112105344,0.0014628373721657377,-3.528017825578478e-5,2.754377927375241e-5,7.024583438039671e-6,4,0.10853429470013305,0.0721917677258718,0.2792340337019567
12.255,0.0320308202195535,0.0014333435426386782,-3.4548445845460914e-5,2.737600312553109e-5,7.033114626924721e-6,4,0.11961317944259199,0.07014312293439029,0.2813508982760214
12.501,0.03241870825058713,0.0014005621379570494,-3.385930124268316e-5,2.7221186744580715e-5,7.11266693974088e-6,4,0.11398136793040337,0.06776071481243927,0.275560453932852
12.758,0.035083516917588785,0.0013651370222571842,-3.3187278795439784e-5,2.7115371274289694e-5,7.307667172063495e-6,4,0.11263462610368835,0.06508127840035083,0.26476247755621884
13.001,0.03726987129326392,0.0013325355262265568,-3.259827547500929e-5,2.7099092552961154e-5,7.560225470557037e-6,4,0.11174602215266549,0.06251702470648217,0.25521951557937916
13.255,0.03769629642874567,0.0012995129327475854,-3.202426131161933e-5,2.71572110637893e-5,7.826933115250542e-6,4,0.11153579693560922,0.0598500227929091,0.24592415745813892
13.508,0.03627335849199525,0.0012672229168725186,-3.1490204549077964e-5,2.7245812315876145e-5,8.047926401249367e-6,4,0.11219969052914751,0.05726714521737142,0.23696997120989757
13.759,0.034183416310000436,0.0012357357218977633,-3.099806751334484e-5,2.731499466346855e-5,8.212301260080134e-6,4,0.11307186072231118,0.05485778138058131,0.22793666626818643
14.011,0.03262727180615522,0.0012052618137571552,-3.053837162082486e-5,2.7340926431913486e-5,8.340079676443452e-6,4,0.11466105136829796,0.052711122913741776,0.21939891616688068
14.251,0.03206885859564927,0.0011772065949316286,-3.0107584512058385e-5,2.7318435019525195e-5,8.461296365023252e-6,4,0.11627934942811795,0.05095406851764339,0.21224156940823477
14.507,0.03221087838186514,0.0011489723751933307,-2.9649860865319948e-5,2.7234209886745632e-5,8.620681223673702e-6,4,0.11789966654621149,0.04942322264618584,0.20567831226798736
14.755,0.032465317103480565,0.0011239065786861379,-2.9221685167524967e-5,2.707247093601606e-5,8.813612350017032e-6,4,0.11879429110648905,0.04825640816018277,0.2006910353555606
15.007,0.03228997841783378,0.001101597671298463,-2.8811448777225945e-5,2.6807320824424206e-5,9.027103648536455e-6,4,0.11865878842423473,0.047339972766757346,0.19832171669559875
15.262,0.03151367629470603,0.00108279297894913,-2.837221952073257e-5,2.6426719606171754e-5,9.21976920396173e-6,4,0.11931929048339747,0.04659398555538894,0.1983741554228601
15.505,0.030561197148662525,0.001068334481896527,-2.792754787285756e-5,2.5961203643511685e-5,9.34411541269392e-6,4,0.119341926327033,0.04595463152673773,0.1984384217043715
15.761,0.030024489289289333,0.0010565484745740266,-2.747908105658645e-5,2.5373744907923e-5,9.385940573370524e-6,4,0.11621391148869459,0.045320251991933166,0.19785725414814848
16.006,0.030311719851272456,0.001048185051598719,-2.708251355468944e-5,2.4735945895461874e-5,9.33655200487318e-6,4,0.11323151637880036,0.044799275755405925,0.19752644785050782
16.251,0.030869280642953495,0.001041521126078823,-2.671973611330044e-5,2.4035853358941642e-5,9.220191029793556e-6,4,0.1129608597402203,0.044406225788645885,0.19751848145282558
16.51,0.03035522903320307,0.001034346960931256,-2.6366039375252053e-5,2.32571287194318e-5,9.069964904009877e-6,4,0.1151351260624474,0.04409056650601084,0.19809150479577928
16.756,0.027919204795857536,0.0010253429280877376,-2.6040222302312288e-5,2.252137397537942e-5,8.951531387484528e-6,4,0.1143995652816558,0.04375873709661499,0.19772353503302378
17.003,0.024281848771330848,0.0010130695235958103,-2.5709660274536253e-5,2.1848156525250004e-5,8.894345797260138e-6,4,0.10782874344390293,0.04327467702143198,0.1961434213068853
17.25,0.021144639003266075,0.000997668309849361,-2.5374666592398865e-5,2.1290188345982315e-5,8.907231166151364e-6,4,0.1016395052552805,0.042591548102507044,0.19408666562056845
17.51,0.019952446294214,0.000979154636054054,-2.5023954001990382e-5,2.085822665272268e-5,8.975932563572781e-6,4,0.10103680255248046,0.04167507713634584,0.19153478135900248
17.755,0.020855984561928293,0.0009605733223725383,-2.4696308514607167e-5,2.059160701024587e-5,9.063901345925646e-6,4,0.10190686388001208,0.04067195616882875,0.18902998637434043
18.01,0.022593140210559696,0.0009408728356781763,-2.4358656158102475e-5,2.0435730646585914e-5,9.160280792005011e-6,4,0.1028684822137692,0.03954741913798418,0.18569397131897314
18.25,0.023780555657446006,0.000922454081095352,-2.40420722557208e-5,2.0381019838751064e-5,9.253067169792145e-6,4,0.10427033901895144,0.03847277198244622,0.1829966207055557
18.501,0.024113802701260626,0.0009036104767064932,-2.3707200655653018e-5,2.0402383690598325e-5,9.358669974753052e-6,4,0.10592665915189226,0.03737406650553405,0.17988356055201696
18.751,0.023809879040349646,0.000885472983448027,-2.3363492744595926e-5,2.0491967798362217e-5,9.477894268125679e-6,4,0.10673915271382897,0.03632181026919623,0.1773402361121986
19.001,0.023253593521168146,0.0008681119742945639,-2.300180775846822e-5,2.0636730363194305e-5,9.610222133748066e-6,4,0.10647146548521103,0.03531331541979845,0.17487845122098056
19.253,0.022567710574379028,0.0008514919351904058,-2.2615789090044093e-5,2.0816024097595408e-5,9.748783405394228e-6,4,0.10653484077712945,0.03434001159495419,0.1728260095267653
19.506,0.021824882231347306,0.0008354893227652115,-2.220387468489552e-5,2.0997732981161836e-5,9.881389623797366e-6,4,0.10793740204355096,0.033390724569153485,0.17024932201847373
19.761,0.02126048805298592,0.0008200056470135666,-2.1768759289648326e-5,2.1145339425250136e-5,9.990127477555046e-6,4,0.10938820317022571,0.03246277036699463,0.1679751905407514
20.004,0.021143426519112038,0.0008058151455364406,-2.133964823987475e-5,2.123203293725052e-5,1.0052858026567493e-5,4,0.10905763637869334,0.03161274718161703,0.16545489631742497
20.261,0.021385553699031973,0.0007916406871228928,-2.0881785049334343e-5,2.126762156876472e-5,1.0062709699000373e-5,4,0.10674620644127836,0.03077803454387005,0.16196911896871288
20.506,0.02149423205631618,0.0007792201707502331,-2.045054791613275e-5,2.127127927651704e-5,1.0021222589386226e-5,4,0.10338062700313726,0.03007449435650511,0.1578779157212845
20.751,0.02106806400672117,0.0007680884616941469,-2.0026064000153567e-5,2.127871884974308e-5,9.949690491479815e-6,4,0.104033032066829,0.029480881892210563,0.1538712218788494
21.011,0.020084505407681787,0.0007577932544221171,-1.9583694233795524e-5,2.1328809182023063e-5,9.875900556428116e-6,4,0.108253415451037,0.02896902556881844,0.15001501996171893
21.258,0.019118191724069308,0.0007490722321833905,-1.916079679895242e-5,2.1451726269415466e-5,9.837950085571398e-6,4,0.1098915978206197,0.02854915122086066,0.14766762241826706
21.506,0.01859592959275926,0.0007409671306067084,-1.872758182227955e-5,2.1675019825294785e-5,9.846060359072544e-6,4,0.10672176584727484,0.028145245406103775,0.14695050444410943
21.753,0.018512260453013404,0.0007331263050462663,-1.827643642686932e-5,2.200700955082841e-5,9.894162420015648e-6,4,0.09998085574500855,0.02773476501419439,0.14669269284137443
22.0,0.018412433613907205,0.0007251998639867969,-1.780484245229405e-5,2.243577570244482e-5,9.963184699443056e-6,4,0.09324784033135244,0.027326239258126633,0.14697487502345763
22.261,0.0180404957923459,0.0007161804494038846,-1.7286895853495563e-5,2.2963267275334115e-5,1.0035547832805702e-5,4,0.08953482287919587,0.026878487547102717,0.14675264990132242
22.51,0.017749844662659067,0.0007063264827621102,-1.6786779916173552e-5,2.3510311564114277e-5,1.0086381798971214e-5,4,0.09099058757659906,0.026379509637560757,0.14562343828328567
22.762,0.01785416542122238,0.0006947871596216513,-1.6280300622253843e-5,2.4092665195672097e-5,1.0116037205502614e-5,4,0.0956094721403201,0.025769015497930866,0.14369372048679555
23.001,0.01816696167233884,0.0006823760433776393,-1.5801609074777233e-5,2.4680132101125358e-5,1.0135265390634008e-5,4,0.09798259638625145,0.025099290907018193,0.14175661881516663
23.252,0.018285723830197196,0.0006683212451517545,-1.5297711886105402e-5,2.5346590638399542e-5,1.0163645968346212e-5,4,0.09781467758300194,0.024347668537502278,0.13904641281669383
23.503,0.017960481074667148,0.0006540580872729989,-1.479469065318668e-5,2.6066276598633203e-5,1.0210435470388863e-5,4,0.09979753960558875,0.023605902797011507,0.13542656931348537
23.754,0.017266912490038214,0.0006403090394389135,-1.4288585745463576e-5,2.6826716697035165e-5,1.0271062284417377e-5,4,0.10179587895159635,0.022915984099476094,0.13154049460122713
24.005,0.016378761112641877,0.0006275973990303236,-1.3781182269810257e-5,2.7602663340395587e-5,1.0331409220612042e-5,4,0.10286476628828332,0.02229724968299883,0.1276617042907018
24.257,0.01548641035818174,0.000616275978761069,-1.327247009551299e-5,2.8365021431361372e-5,1.0377130177581274e-5,4,0.1028960004943115,0.021753473954357318,0.124135761638074
24.509,0.014841579507489714,0.0006065855704085841,-1.2766851796367049e-5,2.9090508989127617e-5,1.0400819901777396e-5,4,0.10176880012839784,0.021281813416882997,0.1212691573433971
24.762,0.014698029774876963,0.0005986452896452321,-1.2266343644048663e-5,2.976725674057719e-5,1.0403957701925742e-5,4,0.10064645726633462,0.02087911154656662,0.11892425838580592
25.002,0.015045688126035201,0.0005926515091869834,-1.1793478189464223e-5,3.0362599511631895e-5,1.039384713865715e-5,4,0.09989134812980559,0.020556349899369428,0.11736850901528449
25.256,0.01564570259007524,0.000587540404308534,-1.1300546527631802e-5,3.095284705228083e-5,1.0376501822057623e-5,4,0.09814280431731047,0.020264587347790006,0.11606108915280106
25.51,0.016126021270257293,0.0005830055112017432,-1.0808091193476472e-5,3.1523078264585205e-5,1.0358025459935744e-5,4,0.09493521317098194,0.02000346523240619,0.11516275323502204
25.752,0.01630170552751605,0.0005785692062913542,-1.0342853244774169e-5,3.2067343880918454e-5,1.0342821338312971e-5,4,0.09168764891515756,0.01976876898087594,0.11435570902294642
26.009,0.016231917665953926,0.0005731709733855395,-9.839013496351265e-6,3.2669210510816774e-5,1.0331464792736505e-5,4,0.08894255702484838,0.01952325337851492,0.11351805698039102
26.253,0.01606261232182342,0.000567076065700502,-9.351552420061408e-6,3.328269473907384e-5,1.0326490836927734e-5,4,0.08763778947939681,0.019281997242242187,0.11283001348065122
26.51,0.015909300886555868,0.0005595646357109364,-8.83670896944429e-6,3.398699297484692e-5,1.0327427418008265e-5,4,0.08779729195565274,0.01900375375600512,0.11218578260350504
26.754,0.015822425744739643,0.0005516373981661331,-8.345833025444511e-6,3.470894698789705e-5,1.0333272243421318e-5,4,0.08876521578370015,0.018707818107063325,0.1113888500243856
27.011,0.01566910461019714,0.000542789366237514,-7.835426489046968e-6,3.552037469224239e-5,1.0343106016986726e-5,4,0.08933234186749933,0.018361706405485952,0.11018080268403807
27.255,0.015288089736187473,0.0005343052061693168,-7.3488878050540125e-6,3.632048557218964e-5,1.0353641862894296e-5,4,0.09015515524322118,0.018008515977543747,0.10896038556508585
27.512,0.014681910429538179,0.0005255502516678969,-6.841862026206734e-6,3.717655666897221e-5,1.0363025871355702e-5,4,0.09129443609742739,0.017618753227079734,0.1073232036459288
27.756,0.014187916676058683,0.0005176446474849993,-6.356479784237572e-6,3.7977896452286913e-5,1.0367546702834576e-5,4,0.09210386710452079,0.017244527917741913,0.10559518783970134
28.013,0.013965928440360044,0.000509823195329914,-5.847561946420102e-6,3.87964443998545e-5,1.0365827419725605e-5,4,0.09226453577139712,0.016855078572191592,0.10355093124144069
28.257,0.013937055116775988,0.000502937770606072,-5.360769466095241e-6,3.9535237927717045e-5,1.0357669030344186e-5,4,0.09169438865459253,0.01650012889033043,0.10132385084037339
28.502,0.01383606047856182,0.0004965340098242588,-4.87043937224643e-6,4.023375559217774e-5,1.0343980837429947e-5,4,0.09063237636988572,0.016165473478765097,0.09918537934405912
28.762,0.013497611905743926,0.0004902160303495912,-4.352421469400181e-6,4.092837192015921e-5,1.0325481695390425e-5,4,0.08939194324663957,0.01583800769490864,0.09699854564788364
29.008,0.012987265451490556,0.00048453545146208345,-3.855413021122006e-6,4.155034846093956e-5,1.0306789221629932e-5,4,0.08818700292847491,0.015552495428798323,0.09522502488582117
29.257,0.012435182767860011,0.00047901298027150905,-3.3589706856156716e-6,4.214657986150074e-5,1.0290192264996409e-5,4,0.08690463536024418,0.015287742833547828,0.09392216934226988
29.506,0.012031432912076586,0.0004734969824086899,-2.8614416724175235e-6,4.2728888332465315e-5,1.0279124135042361e-5,4,0.08591476337474507,0.015037544059916532,0.09290184738672547
29.757,0.011937371005813331,0.00046784187843140155,-2.3584038244227063e-6,4.330555574904719e-5,1.0276224236398179e-5,4,0.08552206926853327,0.014793597578676345,0.0919665060861062
30.008,0.012160629557025009,0.000461937559495346,-1.853728120818776e-6,4.388077908414918e-5,1.0281742234998763e-5,4,0.08564669699998964,0.014547668521193973,0.09091044857922437
30.259,0.012504252755825444,0.0004557425881494949,-1.3453533240788786e-6,4.445243108069073e-5,1.0292478801705175e-5,4,0.08577638887028194,0.014293547827258673,0.09007636512942269
30.51,0.01270960135839036,0.00044930946440660253,-8.300519700534545e-7,4.501201239396735e-5,1.0302174888760589e-5,4,0.08538650016921334,0.014028552467911586,0.08909974877473575
30.762,0.012647168218078554,0.0004427881787971428,-3.0853227328710283e-7,4.55484170471472e-5,1.0303984391214316e-5,4,0.08475542312466597,0.013754373659270961,0.08787011206913731
31.013,0.012367965253897,0.00043639771449482603,2.240697527043211e-7,4.605253097190124e-5,1.0294282433786543e-5,4,0.0834869981142392,0.013476772898866259,0.08659616867716592
31.25,0.012044142060445634,0.00043068823373263923,7.353662929629468e-7,4.649891382686899e-5,1.0276672324389374e-5,4,0.08238798385447713,0.013218229331163346,0.08534666955234581
31.502,0.01178044916178076,0.0004251453560783433,1.2861881404048134e-6,4.69496796331097e-5,1.0257229921756273e-5,4,0.08373618384336187,0.012954075905983489,0.08399829456504958
31.755,0.011671156983413235,0.0004201608187435435,1.8442181134777232e-6,4.739412467306894e-5,1.0248105413493925e-5,4,0.08518030459083928,0.01270231829632685,0.08268071094646112
32.008,0.01170304492231233,0.00041562785588369097,2.410786652068056e-6,4.7849970165261666e-5,1.0258402526859752e-5,4,0.0846699218712965,0.012460877839954365,0.08160805329988985
32.262,0.011782176142264395,0.0004113006645394598,2.981189265294454e-6,4.83304876605841e-5,1.0290050864719708e-5,4,0.08223919770784477,0.012226310014804814,0.08061303777761376
32.503,0.011774069294036424,0.0004070976590001568,3.5196437624776295e-6,4.881110031804021e-5,1.0333999328921957e-5,4,0.0795723117517621,0.012009003400719389,0.07980312707801882
32.759,0.011604643603757667,0.00040218954766616194,4.088452668103812e-6,4.934726913159635e-5,1.0383199718372617e-5,4,0.07773823888869946,0.011778696780785266,0.07908782810825184
33.0,0.011342993460572017,0.0003969055670685218,4.6224977609438155e-6,4.987599450179806e-5,1.041803024399613e-5,4,0.07755978286621379,0.011552772991399991,0.07844382960212416
33.257,0.01106435948811465,0.0003906046926359691,5.184546709543261e-6,5.045378129455441e-5,1.0430552554540128e-5,4,0.07961696944767599,0.011298664279832525,0.07744736333519472
33.514,0.010826489126596596,0.00038379688758737523,5.7455112171131905e-6,5.104178158381204e-5,1.0414627421465826e-5,4,0.08317182117497361,0.011032604086914954,0.07619692774004537
33.757,0.010606120733662714,0.00037723969947850314,6.27301574361675e-6,5.159629881677523e-5,1.0379103480347606e-5,4,0.08489502174719663,0.010779189320187958,0.07494326182970905
34.0,0.010339663285981232,0.0003709052273594031,6.797655117673498e-6,5.21379426030778e-5,1.0333666927702264e-5,4,0.08704219177159667,0.010532831675447975,0.0735670651890523
34.259,0.00998152782911773,0.00036475113801408607,7.349326028301036e-6,5.268285521305884e-5,1.0286459547102953e-5,4,0.08826833823002961,0.01028769779976342,0.07215094843465074
34.504,0.009606202314475874,0.0003596470592069443,7.868175420720959e-6,5.315745869182075e-5,1.0251525828222709e-5,4,0.08735637497191374,0.010076064159623192,0.07096234120477113
34.751,0.009280984421985813,0.0003552987541129779,8.383407337190173e-6,5.358332886341412e-5,1.023079206946558e-5,4,0.08625540604243497,0.009886778869095815,0.06997568987282289
35.013,0.009083626685760437,0.00035147168727229383,8.924211624667007e-6,5.3976397684364165e-5,1.0224563340470574e-5,4,0.08535991062107148,0.009711587792200415,0.06919846471892337
35.261,0.009049697858279054,0.00034844755131727796,9.429175581750454e-6,5.429551770166388e-5,1.022957110547362e-5,4,0.08441010957957035,0.0095685758678601,0.06874744093074696
35.511,0.009089833670401226,0.0003457904714005996,9.926562856679206e-6,5.4573092467573936e-5,1.0238192007571817e-5,4,0.08297193905753997,0.009444405004617155,0.06848938339976168
35.761,0.009103973099706019,0.0003432753187673259,1.0413644772945806e-5,5.482180556968273e-5,1.024280177939404e-5,4,0.08114094495978466,0.009335430922400592,0.0683846356166085
36.012,0.009035384870395693,0.0003406930373913889,1.0888984300990508e-5,5.505695745572612e-5,1.023735696867602e-5,4,0.07903544365343129,0.00923719788444983,0.06834119330306028
