t,E_core,E_kin,E_field,absorbed_cum,gauss_res
2.967,0.0004689738924674993,0.00034387222985897084,0.00012510420563086128,1.9006595341110424e-8,0.001028
3.008,0.0004682509070707964,0.0003417435675586137,0.00012650986059031683,1.9199883377713444e-8,0.001025
3.05,0.00046754296877422104,0.00033968672943142017,0.00012785874286745818,1.9385956515687156e-8,0.001022
3.092,0.0004668493017411339,0.00033770085069099445,0.00012915093739825865,1.9568847164428063e-8,0.001019
3.133,0.00046616915411346196,0.00033578498648879337,0.00013038663385223445,1.9746458395966966e-8,0.001016
3.175,0.00046550178195032627,0.00033393810717926133,0.00013156612138807305,1.9918893561743565e-8,0.001014
3.217,0.00046484647237681,0.00033215911902906926,0.00013268977227255473,2.0088408010419305e-8,0.001011
3.258,0.00046420252014678544,0.0003304469020299423,0.0001337580079758498,2.0253296259210556e-8,0.001009
3.3,0.00046356924642013527,0.00032880031081515505,0.00013477129412635148,2.0411903327196142e-8,0.001007
3.342,0.00046294598063943655,0.0003272181570982423,0.00013573015464598892,2.0562317407644437e-8,0.001006
3.383,0.00046233206711045324,0.00032569920856897425,0.0001366351671270083,2.0704868764858777e-8,0.001004
3.425,0.00046172687976848883,0.00032424219337180645,0.0001374869634669,2.08436029987446e-8,0.001002
3.467,0.000461129794793703,0.00032284578370314154,0.00013828624722035714,2.0979305075266716e-8,0.001001
3.508,0.0004605401921221387,0.0003215085994270173,0.00013903379473767063,2.1107561331452312e-8,0.0009996
3.55,0.000459957485090967,0.00032022922078119145,0.0001397304383633228,2.1226746825322564e-8,0.0009985
3.592,0.0004593811019704009,0.00031900618310185376,0.00014037706011390207,2.1338857773002877e-8,0.0009974
3.633,0.00045881046522120036,0.00031783799373678336,0.00014097458547821884,2.1444652542023532e-8,0.0009965
3.675,0.00045824502415489464,0.0003167231404168295,0.00014152397439509177,2.1544296910946655e-8,0.0009958
3.717,0.0004576842386418107,0.0003156600841420897,0.00014202622114555387,2.1638301024220005e-8,0.0009951
3.758,0.00045712756446431767,0.0003146472638741366,0.00014248235292662045,2.172728423468795e-8,0.0009946
3.8,0.0004565744744542195,0.00031368310186472476,0.0001428934261728062,2.1812593677846898e-8,0.0009942
3.842,0.0004560244582165129,0.0003127659952892514,0.00014326053122324368,2.1896765347810666e-8,0.0009939
3.883,0.00045547702966123286,0.00031189431930907837,0.00014358478845640448,2.198378279024601e-8,0.0009937
3.925,0.0004549317087579515,0.00031106643396478894,0.00014386733789095924,2.207906587746527e-8,0.0009936
3.967,0.00045438801046019257,0.00031028069349590617,0.00014410933628311397,2.2184832742198322e-8,0.0009937
4.008,0.0004538454512302983,0.00030953545681704854,0.0001443119603898744,2.229141802083994e-8,0.0009938
4.05,0.0004533035641559381,0.00030882908631017515,0.00014447639896061757,2.2383509203908435e-8,0.0009941
4.092,0.0004527618953228892,0.0003081599479809007,0.00014460383540959609,2.2456500862335123e-8,0.0009945
4.133,0.00045221999232145603,0.00030752640879993024,0.00014469544973707776,2.251512272555417e-8,0.000995
4.175,0.0004516774184584821,0.0003069268433319684,0.0001447524255578353,2.2564928085334636e-8,0.0009956
4.217,0.0004511337466364173,0.0003063596357166996,0.00014477594968558395,2.2608789297323675e-8,0.0009963
4.258,0.0004505885576793538,0.00030582317829571726,0.0001447672081598329,2.2647783180842787e-8,0.0009972
4.3,0.0004500414388071563,0.00030531587686828476,0.00014472738193881793,2.268242464693226e-8,0.0009981
4.342,0.00044949198195016083,0.0003048361490024383,0.00014465764681302693,2.271323325254641e-8,0.0009992
4.383,0.000448939787203272,0.0003043824227499035,0.00014455917564365383,2.2740693230619314e-8,0.001
4.425,0.00044838446144009845,0.00030395313049716785,0.00014443314249721896,2.2764894085357778e-8,0.001002
4.467,0.00044782562162025836,0.00030354671449652273,0.0001442807197597449,2.2786849971902176e-8,0.001003
4.508,0.0004472628867689281,0.0003031616286603916,0.00014410307347685944,2.280738835226101e-8,0.001005
4.55,0.0004466958834866007,0.0003027963463990677,0.0001439013583028091,2.28268404470124e-8,0.001006
4.592,0.00044612425421559963,0.00030244936765479766,0.00014367671411822912,2.284533736094543e-8,0.001008
4.633,0.0004455476474768248,0.0003021192206902899,0.00014343026194368354,2.2863112656235904e-8,0.00101
4.675,0.0004449657214289742,0.0003018044654377779,0.0001431631003589905,2.288088328992836e-8,0.001012
4.717,0.0004443781480118161,0.00030150369957291794,0.0001428763026858137,2.2898753372322477e-8,0.001014
4.758,0.0004437846096792824,0.0003012155613535848,0.00014257091382087754,2.2916515734232564e-8,0.001016
4.8,0.00044318479589744,0.00030093872345446143,0.000142247949626823,2.293450674592529e-8,0.001019
4.842,0.0004425784001384297,0.000300671893846955,0.0001419083963168293,2.2952893764312454e-8,0.001021
4.883,0.00044196512676002354,0.00030041382380471376,0.00014155320631233648,2.2971610209314123e-8,0.001024
4.925,0.0004413446917439599,0.0003001633122069449,0.000141183296437287,2.2990677285364963e-8,0.001027
4.967,0.00044071681862987224,0.0002999191985263548,0.00014079955150982215,2.3010175088787686e-8,0.00103
5.008,0.00044008123890970044,0.00029968035726203607,0.00014040282775621142,2.303014433700014e-8,0.001033
5.05,0.0004394376926335993,0.00029944570100131143,0.00013999395274312952,2.305052476495728e-8,0.001036
5.092,0.0004387859350424865,0.00029921418797614296,0.00013957372389756468,2.3071376465336567e-8,0.001039
5.133,0.0004381257364727027,0.00029898482185802854,0.00013914290728408912,2.309274526160592e-8,0.001042
5.175,0.00043745688204941617,0.00029875665351570304,0.00013870223744780484,2.3114614509185682e-8,0.001046
5.217,0.0004367791709554451,0.00029852877940013205,0.00013825241703446553,2.3137012402829177e-8,0.001049
5.258,0.0004360924134538097,0.0002983003391577255,0.00013779411652843404,2.315995608239436e-8,0.001053
5.3,0.0004353964259978223,0.0002980705098210072,0.0001373279753701944,2.3183481908074947e-8,0.001057
5.342,0.00043469104001170143,0.00029783851456704395,0.00013685460189978037,2.320758074592134e-8,0.001061
5.383,0.00043397610159606834,0.00029760362425392976,0.0001363745714724458,2.3232283456529583e-8,0.001065
5.425,0.00043325147054795564,0.00029736515968034334,0.00013588842295923897,2.3257626827327254e-8,0.001069
5.467,0.0004325170201748952,0.0002971224941269648,0.00013539665668729986,2.328363496774124e-8,0.001074
5.508,0.0004317726374830775,0.00029687505283145204,0.00013489973429760648,2.3310425656245805e-8,0.001078
5.55,0.00043101821917461934,0.0002966223076451283,0.00013439808071477645,2.333806993025573e-8,0.001083
5.592,0.0004302536758658385,0.000296363777756992,0.00013389208745694217,2.3366657444537697e-8,0.001087
5.633,0.00042947893656632716,0.00029609903132232166,0.00013338211515247846,2.3396282006122063e-8,0.001092
5.675,0.0004286939454149891,0.0002958276812972605,0.00013286849512680605,2.3427005635624026e-8,0.001097
5.717,0.00042789866280557753,0.00029554938595822424,0.00013235152935518266,2.345890125037364e-8,0.001102
5.758,0.00042709306049460187,0.00029526384645366224,0.0001318314885865458,2.349200126859959e-8,0.001107
5.8,0.0004262771226649517,0.00029497080864024464,0.00013130861122399523,2.3526389986070838e-8,0.001112
5.842,0.0004254508506239334,0.00029467006606005827,0.00013078310505506755,2.3562136906594964e-8,0.001118
5.883,0.0004246142578267932,0.0002943614521328866,0.00013025515030476065,2.3599338502783187e-8,0.001123
5.925,0.00042376736918617807,0.00029404483714708124,0.00012972490143082517,2.3638114680537805e-8,0.001128
5.967,0.0004229102246452255,0.00029372013174772436,0.00012919248802567627,2.3678524415307408e-8,0.001134
6.008,0.00042204288096132475,0.00029338728518069854,0.00012865801749840233,2.3720696911461526e-8,0.001139
6.05,0.0004211654071492964,0.00029304627766789837,0.00012812157887980667,2.3764721843518404e-8,0.001145
6.092,0.0004202778869396594,0.00029269712200348627,0.0001275832431205506,2.3810741858801237e-8,0.001151
6.133,0.0004193804150197078,0.00029233986320115164,0.00012704305991033968,2.3858972370784573e-8,0.001156
6.175,0.0004184730989970711,0.0002919745817473179,0.00012650105634343307,2.3909619457441134e-8,0.001162
6.217,0.00041755605902681905,0.00029160139015511037,0.00012595723987983654,2.3962898132811244e-8,0.001168
6.258,0.0004166294264668894,0.0002912204296098325,0.00012541160076193369,2.4018905888946382e-8,0.001174
6.3,0.00041569334511433405,0.00029083186968948316,0.00012486411321588106,2.407767040136093e-8,0.00118
6.342,0.000414747970280709,0.00029043590505974754,0.0001243147382344632,2.4139186614337328e-8,0.001186
6.383,0.0004137934671998133,0.0002900327490970421,0.00012376342785566343,2.420346539486764e-8,0.001192
6.425,0.00041283001518233287,0.0002896226363816139,0.00012321012709780695,2.4270584800573404e-8,0.001198
6.467,0.0004118577971732272,0.00028920581396168154,0.00012265477191364052,2.434069154082224e-8,0.001204
6.508,0.000410876999789561,0.0002887825443094494,0.00012209728655155068,2.4413966782434e-8,0.00121
6.55,0.0004098878164040527,0.00028835310698869,0.00012153758495491983,2.449059106658901e-8,0.001216
6.592,0.00040889045628741396,0.0002879178037868953,0.0001209755746688597,2.4570739658893505e-8,0.001222
6.633,0.00040788513318580416,0.00028747694347379475,0.00012041116089621962,2.465454980628201e-8,0.001228
6.675,0.000406872062368745,0.0002870308371365641,0.00011984424791995364,2.474217253209487e-8,0.001234
6.717,0.00040585147134908995,0.0002865798085921318,0.00011927473969004616,2.483375884169446e-8,0.00124
6.758,0.00040482359834659564,0.00028612419161526653,0.00011870254079260521,2.492949552897269e-8,0.001246
6.8,0.00040378869220756213,0.00028566432804548697,0.00011812755836505131,2.5029603650115703e-8,0.001252
6.842,0.0004027470047756723,0.00028520056126161693,0.00011754970103545693,2.513429880033665e-8,0.001258
6.883,0.0004016987903093386,0.000284733236102057,0.00011696887836684907,2.524378672760487e-8,0.001264
6.925,0.00040064430351039083,0.0002842626968390476,0.0001163850010357964,2.5358234334843264e-8,0.00127
6.967,0.00039958380845302334,0.00028378929333736113,0.00011579798340163056,2.54778363680713e-8,0.001276
7.008,0.0003985175653507368,0.00028331336300934284,0.00011520774846919385,2.5602801830905113e-8,0.001282
7.05,0.0003974458404382636,0.00028283523750847827,0.00011461423095543214,2.5733335260954407e-8,0.001288
7.092,0.00039636890372155535,0.0002823552427837135,0.0001140173751002853,2.5869636048126992e-8,0.001294
7.133,0.00039528702458515474,0.00028187369786694097,0.00011341713142365656,2.6011892130762545e-8,0.001299
7.175,0.000394200473594166,0.0002813909158126966,0.00011281345767476281,2.616028500206527e-8,0.001305
7.217,0.00039310952311950517,0.000280907201761651,0.00011220632132182577,2.6314983912201176e-8,0.001311
7.258,0.00039201445056744337,0.0002804228563344195,0.00011159569941126778,2.647616200316007e-8,0.001316
7.3,0.0003909155278022996,0.00027993816544280965,0.0001109815780915891,2.664399218787141e-8,0.001322
7.342,0.00038981302750855205,0.0002794534042750789,0.00011036395507796199,2.681865733296788e-8,0.001328
7.383,0.000388707219944827,0.0002789688317617462,0.0001097428419675444,2.7000338899608675e-8,0.001333
7.425,0.00038759837958833235,0.00027848469545732103,0.00010911826590004013,2.71892210188512e-8,0.001339
7.467,0.00038648678158049717,0.0002780012297977648,0.00010849026786583635,2.7385484767222792e-8,0.001344
7.508,0.00038537269642746017,0.0002775186529480976,0.00010785890045321333,2.7589322625630995e-8,0.001349
7.55,0.0003842563942255955,0.00027703717053763094,0.00010722422848459916,2.78009326534496e-8,0.001355
7.592,0.0003831381420128977,0.0002765569724877318,0.00010658632933028566,2.8020527326771598e-8,0.00136
7.633,0.0003820182007496064,0.0002760782293218063,0.00010594529364070724,2.8248334920001156e-8,0.001365
7.675,0.00038089682937457106,0.00027560109614070856,0.00010530122537326249,2.8484574949888386e-8,0.00137
7.717,0.0003797742922341447,0.0002751257190018226,0.00010465424283894468,2.8729467442747763e-8,0.001375
7.758,0.0003786508613317649,0.00027465223578620405,0.00010400448029618873,2.8983185320140895e-8,0.00138
7.8,0.00037752679877313053,0.0002741807608879382,0.0001033520856375152,2.9245845180923617e-8,0.001385
7.842,0.00037640235325136226,0.00027371138413135964,0.00010269721814156508,2.9517504482790202e-8,0.00139
7.883,0.0003752777738666635,0.00027324418434022236,0.00010204004842083295,2.979823227121359e-8,0.001394
7.925,0.00037415331358509393,0.0002727792332362338,0.00010138075812293754,3.008817208445084e-8,0.001399
7.967,0.00037302921715498457,0.0002723165835475082,0.0001007195394979551,3.038752910397745e-8,0.001404
8.008,0.00037190571663401045,0.0002718562643263219,0.00010005659571025248,3.069653705244938e-8,0.001408
8.05,0.0003707830400767962,0.0002713982888630539,9.939214161777874e-5,3.101541338998156e-8,0.001413
8.092,0.0003696614041211811,0.00027094264761026813,9.872640357101497e-5,3.1344350463543973e-8,0.001417
8.133,0.0003685410221647003,0.0002704893164633722,9.805961937821776e-5,3.168347065070075e-8,0.001421
8.175,0.00036742211317501066,0.0002700382645248517,9.73920391576689e-5,3.20328681052551e-8,0.001426
8.217,0.00036630487909270057,0.00026958943308977973,9.672392386106458e-5,3.2392656847353986e-8,0.00143
8.258,0.0003651895277936057,0.00026914276168595085,9.605554201267246e-5,3.2762989050100967e-8,0.001434
8.3,0.00036407626808025837,0.00026869818258328876,9.538717035543471e-5,3.314401594389956e-8,0.001438
8.342,0.00036296529559793966,0.0002682556071432518,9.47190933316401e-5,3.353585865794012e-8,0.001442
8.383,0.0003618568033176362,0.000267814936878098,9.40516026634035e-5,3.3938622782039126e-8,0.001446
8.425,0.0003607509779970006,0.00026737605975274284,9.338499734057114e-5,3.435238829772148e-8,0.00145
8.467,0.0003596480007838047,0.00026693885229056303,9.271958227219887e-5,3.477724828296482e-8,0.001453
8.508,0.0003585480425054869,0.0002665031764580428,9.205566645140372e-5,3.521330740597656e-8,0.001457
8.55,0.00035745127285300967,0.0002660688900090068,9.139356203020258e-5,3.566065902353038e-8,0.001461
8.592,0.00035635785560852963,0.0002656358428250791,9.073358314703355e-5,3.611936166778914e-8,0.001464
8.633,0.0003552679467342889,0.00026520387597169556,9.007604492746794e-5,3.658945238558028e-8,0.001468
8.675,0.000354181693758694,0.00026477282262149597,8.94212619670796e-5,3.7070958663226766e-8,0.001471
8.717,0.0003530992443922591,0.00026434251511460953,8.876954985289986e-5,3.756391541613515e-8,0.001475
8.758,0.0003520207326928495,0.00026391277130854377,8.812122498905093e-5,3.806834072674972e-8,0.001478
8.8,0.00035094628833772906,0.00026348340350196726,8.74766049861517e-5,3.858422875167499e-8,0.001481
8.842,0.0003498760342128121,0.00026305421865993,8.683600602149735e-5,3.911157646247893e-8,0.001484
8.883,0.00034881008959701537,0.00026262502294298524,8.619974141405658e-5,3.965036253848636e-8,0.001487
8.925,0.0003477485602850182,0.00026219561266600604,8.556812095942193e-5,4.0200551046094795e-8,0.00149
8.967,0.0003466915441619723,0.00026176577945680765,8.494145121156282e-5,4.0762088913554084e-8,0.001493
9.008,0.0003456391334155988,0.0002613353139725822,8.43200340627203e-5,4.133491156708403e-8,0.001496
9.05,0.00034459142234994386,0.00026090401334435937,8.370416700970446e-5,4.1918967100708756e-8,0.001499
9.092,0.0003435485033983033,0.0002604716787992271,8.309414158654208e-5,4.251422680421689e-8,0.001502
9.133,0.000342510468991339,0.0002600381187889149,8.249024202027598e-5,4.31206547255477e-8,0.001505
9.175,0.0003414774073642009,0.00025960314476525167,8.18927453733234e-5,4.373822149686248e-8,0.001507
9.217,0.0003404493994137202,0.00025916656928651595,8.130192021699841e-5,4.436689844044701e-8,0.00151
9.258,0.0003394265189592508,0.0002587282068720184,8.071802612832212e-5,4.500662537732617e-8,0.001513
9.3,0.0003384088318330712,0.0002582878728542646,8.01413139468798e-5,4.565731539522319e-8,0.001515
9.342,0.0003373963987635606,0.0002578453870893242,7.957202490395882e-5,4.631887044329605e-8,0.001518
9.383,0.00033638927370903475,0.0002574005730617238,7.901038980339142e-5,4.699119246396512e-8,0.00152
9.425,0.000335387505197987,0.0002569532590009563,7.845662927875353e-5,4.7674194723753896e-8,0.001522
9.467,0.00033439113707740305,0.0002565032809438208,7.79109513853497e-5,4.836779350510491e-8,0.001525
9.508,0.00033340020634812525,0.00025605048065462,7.737355162764503e-5,4.9071874549870606e-8,0.001527
9.55,0.00033241474908925965,0.00025559471035668243,7.684461416697392e-5,4.9786299034330225e-8,0.001529
9.592,0.00033143479652854795,0.00025513582956312417,7.632431104266188e-5,5.051089216124416e-8,0.001531
9.633,0.0003304603721007469,0.000254673703303657,7.581280105776178e-5,5.124543926267331e-8,0.001533
9.675,0.0003294914932898315,0.0002542082044089053,7.531022928391302e-5,5.198972017117743e-8,0.001536
9.717,0.0003285281773031534,0.00025373921939934456,7.481672677754378e-5,5.27435160943502e-8,0.001538
9.758,0.0003275704383709768,0.00025326664584993114,7.43324106052601e-5,5.3506613517880725e-8,0.00154
9.8,0.0003266182855165005,0.0002527903901269206,7.385738376218774e-5,5.4278817259970204e-8,0.001541
9.842,0.00032567172497415333,0.0002523103694352427,7.339173564171493e-5,5.5059925688505514e-8,0.001543
9.883,0.0003247307580164783,0.0002518265097598304,7.293554193895795e-5,5.584972558617555e-8,0.001545
9.925,0.0003237953772616932,0.00025133874296293394,7.248886376239282e-5,5.6647999341614186e-8,0.001547
9.967,0.00032286556838672205,0.0002508470093161356,7.205174700183721e-5,5.7454517665203444e-8,0.001549
10.008,0.0003219413149530786,0.0002503512620439841,7.162422236665637e-5,5.826906029419884e-8,0.00155
10.05,0.0003210225995643537,0.00024985146838564786,7.120630567749889e-5,5.90914039341803e-8,0.001552
10.092,0.00032010940200940174,0.0002493476063300612,7.079799911042287e-5,5.992132934367973e-8,0.001554
10.133,0.0003192016960023291,0.00024883966209001746,7.039929051834328e-5,6.075862586592666e-8,0.001555
10.175,0.0003182994496349333,0.00024832762988213653,7.001015411503238e-5,6.160306490997662e-8,0.001557
10.217,0.0003174026295102166,0.00024781151667877763,6.963054983736468e-5,6.245440615591553e-8,0.001558
10.258,0.00031651119996531693,0.0002472913412167967,6.926042360065233e-5,6.331237659482574e-8,0.00156
10.3,0.0003156251255331446,0.0002467671361608422,6.88997076490538e-5,6.417667492163641e-8,0.001561
10.342,0.00031474436995481504,0.00024623894757874835,6.854832002337714e-5,6.504697692397658e-8,0.001563
10.383,0.0003138688933012674,0.0002457068314053242,6.820616535349986e-5,6.592293675328393e-8,0.001564
10.425,0.00031299865074989997,0.00024517085141091986,6.787313550516421e-5,6.68042161252719e-8,0.001566
10.467,0.0003121335948375482,0.0002446310814389257,6.754910966667449e-5,6.769049061793028e-8,0.001567
10.508,0.0003112736767078032,0.00024408760605446137,6.723395486377556e-5,6.858146637117281e-8,0.001568
10.55,0.00031041883841786234,0.00024354051259799084,6.692752616512307e-5,6.94768838665401e-8,0.001569
10.592,0.0003095690206813631,0.0002429898990338986,6.662966667110019e-5,7.037649619273909e-8,0.001571
10.633,0.00030872416620654817,0.00024243587615220056,6.634020855481435e-5,7.128006057572487e-8,0.001572
10.675,0.00030788421571419447,0.0002418785628087879,6.605897401126419e-5,7.21873162560781e-8,0.001573
10.717,0.0003070491131421679,0.00024131808951524872,6.578577676162038e-5,7.309798107644494e-8,0.001574
10.758,0.000306218804040951,0.0002407545966471924,6.552042235749858e-5,7.40117609505601e-8,0.001575
10.8,0.00030539323038389696,0.0002401882292371791,6.52627080885296e-5,7.492835495632101e-8,0.001577
10.842,0.00030457233319035776,0.00023961913962495068,6.501242300048062e-5,7.584747276349963e-8,0.001578
10.883,0.00030375605098609043,0.00023904748569932165,6.476934802838357e-5,7.676883269270254e-8,0.001579
10.925,0.0003029443214208711,0.000238473431406124,6.453325715755525e-5,7.769216358360176e-8,0.00158
10.967,0.00030213708230323607,0.00023789714655016143,6.430391862182968e-5,7.861719136932226e-8,0.001581
11.008,0.0003013342714233289,0.00023731880659975623,6.408109500108145e-5,7.954362858577555e-8,0.001582
11.05,0.00030053582687010065,0.00023673859254531114,6.386454364964552e-5,8.047117150675192e-8,0.001583
11.092,0.00029974168204479896,0.00023615668543105177,6.365401721626872e-5,8.139950502221546e-8,0.001584
11.133,0.00029895177304146937,0.0002355732728086319,6.344926453107509e-5,8.232831744143255e-8,0.001585
11.175,0.00029816603588361714,0.00023498854549818527,6.325003107479559e-5,8.325730875847802e-8,0.001586
11.217,0.00029738440626461877,0.00023440269628406804,6.305606001121124e-5,8.418619426287539e-8,0.001586
11.258,0.0002966068223905923,0.00023381592171756957,6.286709320607157e-5,8.511470241798223e-8,0.001587
11.3,0.00029583322255300425,0.00023322842004577497,6.268287090313353e-5,8.604257124422292e-8,0.001588
11.342,0.000295063545072853,0.0002326403898151151,6.250313303480367e-5,8.696954258784203e-8,0.001589
