t,E_core,E_kin,E_field,absorbed_cum,gauss_res
3.967,9.025610142181443e-5,8.517560552191e-5,5.081996434989149e-6,8.515865694981672e-9,0.0005028
4.008,9.029594455802693e-5,8.517922084381054e-5,5.118197456290184e-6,8.598466629924342e-9,0.0005035
4.05,9.033488493364338e-5,8.518225578501846e-5,5.154080474298811e-6,8.674395063476871e-9,0.0005042
4.092,9.037291779195774e-5,8.518470067298349e-5,5.189655623694939e-6,8.739064105018295e-9,0.0005049
4.133,9.041003825388321e-5,8.518654397266614e-5,5.224927425412375e-6,8.795769688890548e-9,0.0005056
4.175,9.044624303266862e-5,8.518777451230456e-5,5.2598990113108375e-6,8.849217419655985e-9,0.0005063
4.217,9.04815280710001e-5,8.518838461529096e-5,5.2945729625497465e-6,8.901338047191197e-9,0.0005071
4.258,9.051589209906436e-5,8.518837314183515e-5,5.3289468317413004e-6,8.952746165951808e-9,0.0005078
4.3,9.054933246514664e-5,8.518774716007785e-5,5.363010987766906e-6,9.003415322136402e-9,0.0005086
4.342,9.058184497899538e-5,8.518651753555137e-5,5.396752401134697e-6,9.053306975130142e-9,0.0005094
4.383,9.061342795437899e-5,8.518469185039696e-5,5.430161663526341e-6,9.102464847429587e-9,0.0005102
4.425,9.064408004676155e-5,8.518226748008552e-5,5.46323985731859e-6,9.150965413670223e-9,0.000511
4.467,9.06738006951355e-5,8.517923229051165e-5,5.495997503375804e-6,9.199225914837909e-9,0.0005118
4.508,9.070258829704834e-5,8.517557180023292e-5,5.528447825692739e-6,9.247636350502711e-9,0.0005126
4.55,9.073044118887488e-5,8.51712748697995e-5,5.560601379222192e-6,9.296308614698025e-9,0.0005134
4.592,9.075736067486726e-5,8.516633378847039e-5,5.592465894036819e-6,9.345090173684851e-9,0.0005142
4.633,9.078334686899586e-5,8.516074408748273e-5,5.624045958044739e-6,9.394166748120363e-9,0.0005151
4.675,9.080839967402077e-5,8.515450755778336e-5,5.655340198390262e-6,9.443829902371722e-9,0.0005159
4.717,9.083252052377148e-5,8.514763344679238e-5,5.686340464808307e-6,9.4940835966996e-9,0.0005167
4.758,9.085571142010484e-5,8.514013194211784e-5,5.717038171933265e-6,9.544809258870784e-9,0.0005176
4.8,9.08779735102185e-5,8.513200722574712e-5,5.747430786389855e-6,9.596116232625157e-9,0.0005185
4.842,9.089930898915772e-5,8.512326012911697e-5,5.777519348823298e-6,9.648130967776853e-9,0.0005193
4.883,9.091972009012882e-5,8.511389528903979e-5,5.807301557032571e-6,9.700759508038964e-9,0.0005202
4.925,9.093920965575756e-5,8.51039208186928e-5,5.836771879855728e-6,9.75397488604633e-9,0.0005211
4.967,9.095778002864945e-5,8.509334292449543e-5,5.86592676595066e-6,9.807857530606358e-9,0.0005219
5.008,9.097543451030147e-5,8.5082165973569e-5,5.894764972532242e-6,9.862376402007642e-9,0.0005228
5.05,9.099217705388123e-5,8.50703957957053e-5,5.923284248226619e-6,9.917481922328695e-9,0.0005237
5.092,9.100801071734233e-5,8.505803934981804e-5,5.951481415646101e-6,9.973189305722993e-9,0.0005246
5.133,9.102294037198756e-5,8.504510308192819e-5,5.979354143585675e-6,1.002948897866466e-8,0.0005255
5.175,9.103697009246682e-5,8.503159465614498e-5,6.006899237860419e-6,1.0086336667322202e-8,0.0005264
5.217,9.105010463198751e-5,8.501752341066208e-5,6.034112045111193e-6,1.0143729517319868e-8,0.0005273
5.258,9.1062349106688e-5,8.500289910252518e-5,6.0609878027905796e-6,1.0201677209977182e-8,0.0005281
5.3,9.107370886719606e-5,8.498773149717648e-5,6.087522137124516e-6,1.0260140006551359e-8,0.000529
5.342,9.108418964719913e-5,8.497203066304505e-5,6.113710695431253e-6,1.031911215550844e-8,0.0005299
5.383,9.10937975286635e-5,8.495580584347439e-5,6.139550285744659e-6,1.037859146229323e-8,0.0005308
5.425,9.110253892829436e-5,8.493906564018237e-5,6.165038598311473e-6,1.0438548863492308e-8,0.0005317
5.467,9.111042014407718e-5,8.492181906574315e-5,6.190173063233274e-6,1.04989733778653e-8,0.0005326
5.508,9.111744800947221e-5,8.490407640457387e-5,6.2149500593337225e-6,1.0559851751818798e-8,0.0005335
5.55,9.112362938267219e-5,8.488584994250524e-5,6.239364236335654e-6,1.0621145707985692e-8,0.0005344
5.592,9.112897137711394e-5,8.48671542521411e-5,6.263408205451762e-6,1.0682837529492296e-8,0.0005353
5.633,9.113348143267047e-5,8.484800489998714e-5,6.2870738237437186e-6,1.074491329179859e-8,0.0005362
5.675,9.113716721694829e-5,8.482841791800044e-5,6.31035273969741e-6,1.080735887685042e-8,0.000537
5.717,9.114003652504877e-5,8.480840923614564e-5,6.333236897914531e-6,1.0870183624483315e-8,0.0005379
5.758,9.114209770061084e-5,8.478799313472794e-5,6.355720119512514e-6,1.0933386732822398e-8,0.0005388
5.8,9.114335900043945e-5,8.476718193358483e-5,6.377798491474703e-6,1.0996953881047584e-8,0.0005397
5.842,9.11438292151629e-5,8.47459871479946e-5,6.3994691761162725e-6,1.1060839319047628e-8,0.0005406
5.883,9.114351711410547e-5,8.472442049336674e-5,6.4207292932938125e-6,1.112498986351831e-8,0.0005414
5.925,9.114243140557802e-5,8.470249486770271e-5,6.44157470700499e-6,1.1189371115652535e-8,0.0005423
5.967,9.114058126866773e-5,8.468022506094317e-5,6.461999683526673e-6,1.1253983288818549e-8,0.0005432
6.008,9.113797605376946e-5,8.465762788551196e-5,6.4819968889670055e-6,1.1318841516583194e-8,0.000544
6.05,9.11346255115999e-5,8.463472217060735e-5,6.501557145596141e-6,1.138393261062233e-8,0.0005449
6.092,9.113053930684672e-5,8.461152715734252e-5,6.520671036261477e-6,1.1449234579192445e-8,0.0005457
6.133,9.112572748467468e-5,8.458806096633666e-5,6.5393304412005655e-6,1.1514719911447499e-8,0.0005466
6.175,9.112020003614438e-5,8.456434038737409e-5,6.557528657055535e-6,1.1580372766061428e-8,0.0005474
6.217,9.111396692257336e-5,8.454038093242372e-5,6.5752600484785926e-6,1.1646191645592432e-8,0.0005483
6.258,9.110703847580538e-5,8.451619844137541e-5,6.592519115583457e-6,1.1712179228266438e-8,0.0005491
6.3,9.109942536433458e-5,8.449180969983367e-5,6.609299705425605e-6,1.177834128527893e-8,0.0005499
6.342,9.109113799965246e-5,8.446723124465909e-5,6.6255957188464625e-6,1.1844673325307222e-8,0.0005507
6.383,9.108218680271855e-5,8.44424794706025e-5,6.641401236330213e-6,1.19111729540649e-8,0.0005516
6.425,9.107258295660103e-5,8.441757078336383e-5,6.656710957268925e-6,1.197783814785404e-8,0.0005524
6.467,9.106233758916963e-5,8.439252132644488e-5,6.6715199353347665e-6,1.2044669663600625e-8,0.0005532
6.508,9.105146206115078e-5,8.43673475935975e-5,6.68582296378318e-6,1.2111668350097578e-8,0.000554
6.55,9.103996770725475e-5,8.434206613998238e-5,6.699614917070441e-6,1.2178826640406044e-8,0.0005548
6.592,9.102786611176653e-5,8.431669351075274e-5,6.712890785889785e-6,1.224613974781896e-8,0.0005556
6.633,9.101516888850036e-5,8.42912457884752e-5,6.7256461112114166e-6,1.2313604325385898e-8,0.0005563
6.675,9.10018877993136e-5,8.426573805583411e-5,6.737877538940082e-6,1.2381218467382406e-8,0.0005571
6.717,9.09880347082749e-5,8.424018488307203e-5,6.749582367059708e-6,1.2448974573582511e-8,0.0005579
6.758,9.097362156824284e-5,8.421460022969974e-5,6.760758558115998e-6,1.2516861736665316e-8,0.0005587
6.8,9.095866041295324e-5,8.418899825339458e-5,6.771403971130367e-6,1.2584868554989881e-8,0.0005594
6.842,9.094316312423779e-5,8.416339321159791e-5,6.781516201464753e-6,1.26529793823108e-8,0.0005602
6.883,9.092714168953525e-5,8.413779959563631e-5,6.79109276702694e-6,1.2721179636810495e-8,0.0005609
6.925,9.091060841858828e-5,8.411223290026461e-5,6.800130480650817e-6,1.2789453503384636e-8,0.0005616
6.967,9.089357544000088e-5,8.408670899247413e-5,6.8086256109379245e-6,1.2857787154200793e-8,0.0005624
7.008,9.08760549496861e-5,8.406124433025634e-5,6.816573913378307e-6,1.2926164910690877e-8,0.0005631
7.05,9.085805929260376e-5,8.403585499824919e-5,6.823971637969312e-6,1.2994571159826639e-8,0.0005638
7.092,9.083960079193839e-5,8.401055551635074e-5,6.830816615872037e-6,1.3062990402623019e-8,0.0005645
7.133,9.082069186066655e-5,8.398535931360584e-5,6.837107782768118e-6,1.3131406649583253e-8,0.0005652
7.175,9.080134481675558e-5,8.396027900522969e-5,6.842844895034401e-6,1.31998057833511e-8,0.0005659
7.217,9.078157189704583e-5,8.393532684892625e-5,6.848027887915436e-6,1.3268173009494244e-8,0.0005666
7.258,9.07613849804743e-5,8.391051465970583e-5,6.852656861643887e-6,1.333649677663819e-8,0.0005673
7.3,9.074079650873697e-5,8.388585447341169e-5,6.856732192565691e-6,1.3404764816595805e-8,0.0005679
7.342,9.071981890336047e-5,8.386135845649862e-5,6.860254184594283e-6,1.347296429536342e-8,0.0005686
7.383,9.06984645945208e-5,8.38370383461714e-5,6.863223504744876e-6,1.3541081818913887e-8,0.0005693
7.425,9.067674583120124e-5,8.381290564224229e-5,6.8656409199173e-6,1.3609104993900175e-8,0.0005699
7.467,9.065467490068735e-5,8.378897170552256e-5,6.86750734823278e-6,1.3677022483708654e-8,0.0005706
7.508,9.063226382780767e-5,8.376524772253222e-5,6.868823643258919e-6,1.3744823455915275e-8,0.0005712
7.55,9.060952461539641e-5,8.374174513625664e-5,6.869590376808593e-6,1.3812499789768387e-8,0.0005718
7.592,9.058646947474494e-5,8.371847531471052e-5,6.869808405398704e-6,1.3880044585008344e-8,0.0005724
7.633,9.056311052142707e-5,8.369544899636043e-5,6.869479126545728e-6,1.394745459542065e-8,0.000573
7.675,9.053945968508215e-5,8.367267556773279e-5,6.8686050343984215e-6,1.4014728187535658e-8,0.0005736
7.717,9.051552841548755e-5,8.365016321501838e-5,6.867189386143718e-6,1.4081863367667064e-8,0.0005742
7.758,9.049132858577102e-5,8.362791994244287e-5,6.865235968581262e-6,1.4148848493660458e-8,0.0005748
7.8,9.046687166004121e-5,8.360595299239451e-5,6.862749003888702e-6,1.4215655783684135e-8,0.0005754
7.842,9.044216943482949e-5,8.358427010382046e-5,6.8597325102379385e-6,1.4282245332380333e-8,0.000576
7.883,9.041723342017349e-5,8.356287929209702e-5,6.856190034207188e-6,1.4348577819159006e-8,0.0005766
7.925,9.039207383667325e-5,8.354178813808574e-5,6.852124197331314e-6,1.4414634281668433e-8,0.0005771
7.967,9.036670147786104e-5,8.352100533779123e-5,6.847537157995314e-6,1.448041692089716e-8,0.0005777
8.008,9.034112778765091e-5,8.350053993445909e-5,6.842431356305012e-6,1.4545932755286575e-8,0.0005782
8.05,9.031536374700453e-5,8.34803995655262e-5,6.83681017436396e-6,1.4611181114802434e-8,0.0005788
8.092,9.028942065438839e-5,8.346059074773615e-5,6.8306783829503864e-6,1.4676158811530136e-8,0.0005793
8.133,9.026330967686667e-5,8.344111870590733e-5,6.8240418838545874e-6,1.4740865332959233e-8,0.0005798
8.175,9.023704177291906e-5,8.34219874940214e-5,6.816907554656536e-6,1.4805300417586473e-8,0.0005803
8.217,9.021062782799313e-5,8.34032008960578e-5,6.809282487717123e-6,1.4869460853945403e-8,0.0005809
8.258,9.018407832920037e-5,8.338476251635554e-5,6.801173612473001e-6,1.4933343218206936e-8,0.0005814
8.3,9.015740359141426e-5,8.336667608719407e-5,6.792587507622124e-6,1.4996944426733724e-8,0.0005819
8.342,9.013061376507832e-5,8.3348945434477e-5,6.783530520230788e-6,1.5060260330390228e-8,0.0005823
8.383,9.010371888404547e-5,8.33315740503508e-5,6.774009172663068e-6,1.512328941338486e-8,0.0005828
8.425,9.007672844090526e-5,8.33145645387639e-5,6.764030365651269e-6,1.5186032314849675e-8,0.0005833
8.467,9.004965150457069e-5,8.329791840523767e-5,6.75360165739785e-6,1.5248491386418217e-8,0.0005838
8.508,9.002249807432405e-5,8.328163774891576e-5,6.742730971033063e-6,1.531066768904345e-8,0.0005842
8.55,8.999527807593438e-5,8.326572422774616e-5,6.731426545130057e-6,1.5372561877724773e-8,0.0005847
8.592,8.996800094939958e-5,8.325017883504961e-5,6.719696842328612e-6,1.5434175131269918e-8,0.0005852
8.633,8.99406760794505e-5,8.323500231235571e-5,6.707550494418926e-6,1.549550742537937e-8,0.0005856
8.675,8.991331289317939e-5,8.322019523638051e-5,6.694996362637931e-6,1.5556558276276332e-8,0.000586
8.717,8.988592047714902e-5,8.320575771802808e-5,6.682043417782665e-6,1.5617327200051605e-8,0.0005865
8.758,8.985850772420177e-5,8.319168945143984e-5,6.668700847225652e-6,1.5677813960563552e-8,0.0005869
8.8,8.983108355990373e-5,8.317799010400449e-5,6.6549779078063375e-6,1.573801860412464e-8,0.0005873
8.842,8.980365662868527e-5,8.316465897881298e-5,6.640883941218069e-6,1.5797942237166127e-8,0.0005878
8.883,8.977623491529657e-5,8.315169467131379e-5,6.626428333458861e-6,1.5857586157605587e-8,0.0005882
8.925,8.97488264201645e-5,8.313909571630015e-5,6.611620539224824e-6,1.5916951188715844e-8,0.0005886
8.967,8.972143889519561e-5,8.312686031067493e-5,6.5964701252369145e-6,1.597603711526767e-8,0.000589
9.008,8.969407977370611e-5,8.3114986217367e-5,6.580986745456032e-6,1.6034843161771954e-8,0.0005894
9.05,8.96667559947693e-5,8.31034705925969e-5,6.5651802041639255e-6,1.6093367295634634e-8,0.0005898
9.092,8.96394750415906e-5,8.309231098748431e-5,6.549060417570674e-6,1.6151607020940254e-8,0.0005902
9.133,8.961224410717772e-5,8.30815044978735e-5,6.532637492998351e-6,1.6209560271965428e-8,0.0005905
9.175,8.958507030814905e-5,8.307104799472058e-5,6.515921674930878e-6,1.626722492150908e-8,0.0005909
9.217,8.955796034062925e-5,8.306093790564804e-5,6.498923236687628e-6,1.632459930029587e-8,0.0005913
9.258,8.953092085531165e-5,8.30511707129669e-5,6.48165233759001e-6,1.638168213718767e-8,0.0005917
9.3,8.950395775905245e-5,8.304174226987364e-5,6.46411904184639e-6,1.6438472972143697e-8,0.000592
9.342,8.947707744120915e-5,8.303264893660763e-5,6.446333365586153e-6,1.649497110595789e-8,0.0005924
9.383,8.945028607231004e-5,8.302388696194312e-5,6.4283052401702505e-6,1.655117632278539e-8,0.0005927
9.425,8.94235895036984e-5,8.301545227470356e-5,6.410044582679634e-6,1.6607088758001893e-8,0.0005931
9.467,8.939699309903741e-5,8.300734017492209e-5,6.3915614611481975e-6,1.6662708537175366e-8,0.0005934
9.508,8.937050235867347e-5,8.299954591116969e-5,6.372866143713937e-6,1.6718036412962495e-8,0.0005937
9.55,8.934412266067459e-5,8.299206440005066e-5,6.353969091742005e-6,1.6773073513411085e-8,0.0005941
9.592,8.931785896098021e-5,8.298489005771918e-5,6.334880869864042e-6,1.6827821341010498e-8,0.0005944
9.633,8.929171565243268e-5,8.297801655690521e-5,6.315612201233078e-6,1.6882281919406508e-8,0.0005947
9.675,8.926569705994557e-5,8.29714374522884e-5,6.2961738628416715e-6,1.6936458527232036e-8,0.000595
9.717,8.923980760389205e-5,8.296514645705647e-5,6.276576556097441e-6,1.6990355655822366e-8,0.0005954
9.758,8.921405152791243e-5,8.295913725726548e-5,6.256830826429041e-6,1.7043979209167736e-8,0.0005957
9.8,8.91884328308608e-5,8.295340364068896e-5,6.236946868152977e-6,1.709733553742056e-8,0.000596
9.842,8.916295505112087e-5,8.294793933834344e-5,6.216934484019264e-6,1.7150430302897526e-8,0.0005963
9.883,8.913762198838812e-5,8.294273873123414e-5,6.196803078075643e-6,1.7203268396162605e-8,0.0005966
9.925,8.911243719916173e-5,8.293779633662644e-5,6.176561707202907e-6,1.7255853742851705e-8,0.0005969
9.967,8.908740403020652e-5,8.293310656066096e-5,6.156219308194993e-6,1.7308189044876748e-8,0.0005972
10.008,8.906252536616078e-5,8.292866326831069e-5,6.1357849180036095e-6,1.7360276896808507e-8,0.0005974
10.05,8.903780414301586e-5,8.292446005949937e-5,6.115267878285609e-6,1.7412119931896694e-8,0.0005977
10.092,8.901324315513171e-5,8.292049015108266e-5,6.094677769706433e-6,1.7463721125363788e-8,0.000598
10.133,8.898884493894934e-5,8.291674640280881e-5,6.074024274653232e-6,1.7515084334130012e-8,0.0005983
10.175,8.89646117595142e-5,8.291322150788575e-5,6.053316962595814e-6,1.756621379315007e-8,0.0005986
10.217,8.89405455293694e-5,8.290990804567286e-5,6.032565168632737e-6,1.7617114215129717e-8,0.0005988
10.258,8.891664795387916e-5,8.290679864902035e-5,6.011777966388132e-6,1.76677905723745e-8,0.0005991
10.3,8.889292062948717e-5,8.290388591070837e-5,5.990964359832609e-6,1.7718247910420052e-8,0.0005993
10.342,8.886936517905024e-5,8.290116250052469e-5,5.9701333058087105e-6,1.77684912486471e-8,0.0005996
10.383,8.884598314795266e-5,8.289862117722715e-5,5.949293591075825e-6,1.7818526025314063e-8,0.0005999
10.425,8.882277590893931e-5,8.289625479239703e-5,5.9284537348009045e-6,1.786835763440986e-8,0.0006001
10.467,8.879974460023122e-5,8.289405625952904e-5,5.907621967869421e-6,1.791799183211932e-8,0.0006004
10.508,8.877689009735192e-5,8.289201850231886e-5,5.886806233767047e-6,1.7967434672124668e-8,0.0006006
10.55,8.875421286947184e-5,8.289013432916343e-5,5.866014204765776e-6,1.8016692165949437e-8,0.0006008
10.592,8.873171343606119e-5,8.28883967928876e-5,5.84525333729028e-6,1.8065770705438202e-8,0.0006011
