t,E_core,E_kin,E_field,absorbed_cum,gauss_res
10.092,0.0003077461415229566,0.0002371394760533924,7.061213552731059e-5,2.250438430100945e-8,0.0009417
10.133,0.00030757614322476614,0.00023729541565553082,7.028648942682772e-5,2.2592468100574282e-8,0.0009435
10.175,0.0003074050185166824,0.00023744377854672798,6.996731096284417e-5,2.2681996496890858e-8,0.0009453
10.217,0.0003072327141864406,0.00023758458279874196,6.965452952400496e-5,2.277297650423596e-8,0.000947
10.258,0.00030705917983825213,0.00023771785541815742,6.934806837822528e-5,2.286541324105026e-8,0.0009488
10.3,0.00030688436727947956,0.00023784363166269798,6.904784475318043e-5,2.2959307931994874e-8,0.0009506
10.342,0.00030670823050330724,0.00023796195450651869,6.875377035521675e-5,2.3054659755099724e-8,0.0009524
10.383,0.0003065307268562806,0.00023807287538542805,6.84657517575401e-5,2.3151472694809644e-8,0.0009542
10.425,0.0003063518172089538,0.00023817645404179813,6.818369074936527e-5,2.324975349297053e-8,0.000956
10.467,0.0003061714640844873,0.00023827275596876733,6.790748499869209e-5,2.33495134791484e-8,0.0009578
10.508,0.0003059896317454989,0.00023836185217088814,6.76370283873314e-5,2.345076395006418e-8,0.0009596
10.55,0.00030580628789937637,0.00023844382080642732,6.737221109451111e-5,2.3553510534635013e-8,0.0009614
10.592,0.0003056214035795101,0.00023851874613654842,6.711292051149344e-5,2.365775511749801e-8,0.0009632
10.633,0.0003054349519800744,0.00023858671694925202,6.685904167447347e-5,2.3763492197996887e-8,0.000965
10.675,0.0003052469093889032,0.00023864782704219895,6.661045770256189e-5,2.387071465133668e-8,0.0009668
10.717,0.00030505725422841226,0.00023870217395602987,6.636705009001559e-5,2.3979416273327562e-8,0.0009686
10.758,0.0003048659679940124,0.00023874985956261451,6.612869907521224e-5,2.408959229645996e-8,0.0009704
10.8,0.0003046730345068893,0.000238790988986475,6.589528393571103e-5,2.4201243171519464e-8,0.0009722
10.842,0.00030447844148339407,0.00023882567192511477,6.566668327232338e-5,2.4314369694546424e-8,0.0009739
10.883,0.0003042821780120769,0.00023885401968997137,6.544277542092298e-5,2.4428973820185756e-8,0.0009757
10.925,0.0003040842355666852,0.0002388761459170473,6.522343876686168e-5,2.4545057703385477e-8,0.0009775
10.967,0.0003038846076501504,0.00023889216591381,6.500855204046628e-5,2.466262261462008e-8,0.0009792
11.008,0.00030368329179560527,0.00023890219801205829,6.479799495425489e-5,2.478167273939502e-8,0.000981
11.05,0.00030348028879518684,0.0002389063622665062,6.459164874634323e-5,2.4902212593318364e-8,0.0009827
11.092,0.0003032756030112342,0.00023890478057193916,6.438939636625499e-5,2.5024247724765993e-8,0.0009845
11.133,0.0003030692401417599,0.00023889757427907383,6.41911226311226e-5,2.5147783389547827e-8,0.0009862
11.175,0.00030286120795544456,0.000238884864781199,6.399671437532654e-5,2.5272822804764557e-8,0.0009879
11.217,0.0003026515159156656,0.00023886677281262025,6.380606077164086e-5,2.5399369425683743e-8,0.0009896
11.258,0.00030244017471692437,0.0002388434179913661,6.361905332606279e-5,2.5527426234582325e-8,0.0009913
11.3,0.00030222719697057165,0.00023881491846295208,6.343558691645416e-5,2.5656997556557588e-8,0.000993
11.342,0.0003020126002792553,0.0002387813934167408,6.325556034705268e-5,2.5788089061351034e-8,0.0009947
11.383,0.0003017964050548979,0.00023874296131624418,6.307887593935495e-5,2.592070734031657e-8,0.0009963
11.425,0.00030157863383369077,0.0002386997393766196,6.29054393623778e-5,2.6054859824132917e-8,0.000998
11.467,0.00030135931362985685,0.00023865184524773076,6.273516031175863e-5,2.6190553586683067e-8,0.0009996
11.508,0.0003011384715011902,0.0002385993921190466,6.256795296250832e-5,2.6327794231998483e-8,0.001001
11.55,0.0003009161367878722,0.00023854249118770204,6.240373575242297e-5,2.6466584775388503e-8,0.001003
11.592,0.0003006923358057517,0.00023848124616413684,6.224243156173015e-5,2.660692496674216e-8,0.001004
11.633,0.0003004670937704264,0.00023841575474362539,6.208396817683365e-5,2.6748811364527345e-8,0.001006
11.675,0.00030024044711403895,0.00023834612044171708,6.192827876885261e-5,2.689223819360535e-8,0.001008
11.717,0.00030001243658591526,0.00023827244699915827,6.177530059073699e-5,2.7037198364064647e-8,0.001009
11.758,0.00029978310107376185,0.00023819483194148573,6.162497523922643e-5,2.7183685378573e-8,0.001011
11.8,0.00029955247769272,0.0002381133658652606,6.147724944855631e-5,2.733169561462153e-8,0.001012
11.842,0.0002993206111697254,0.0002380281415496876,6.133207536471897e-5,2.7481229772140908e-8,0.001014
11.883,0.00029908754898640957,0.00023793924908508277,6.118941055568483e-5,2.7632293104975777e-8,0.001015
11.925,0.00029885334052688167,0.00023784677553016605,6.10492175040082e-5,2.778489364756319e-8,0.001017
11.967,0.0002986180313747842,0.00023775079911937577,6.091146370205621e-5,2.79390393511604e-8,0.001018
12.008,0.0002983816672105596,0.00023765139249220605,6.0776122320556545e-5,2.809473594353713e-8,0.00102
12.05,0.000298144295952691,0.00023754862513900092,6.0643171908820724e-5,2.8251985211028848e-8,0.001021
12.092,0.00029790596992414366,0.000237442565326995,6.0512596633924726e-5,2.8410785670865023e-8,0.001023
12.133,0.0002976667383944074,0.0002373332731078806,6.038438581043896e-5,2.8571134330376626e-8,0.001024
12.175,0.0002974266529897951,0.00023722080604258636,6.025853359020409e-5,2.8733028439399353e-8,0.001025
12.217,0.0002971857693028063,0.0002371052206067008,6.013503915915608e-5,2.889646658638041e-8,0.001027
12.258,0.00029694414713209475,0.00023698657263650488,6.001390654133737e-5,2.906144765152733e-8,0.001028
12.3,0.0002967018423247999,0.0002368649089384191,5.989514482564427e-5,2.9227969871466578e-8,0.001029
12.342,0.000296458909590808,0.0002367402698313552,5.977876844127809e-5,2.9396030310406288e-8,0.001031
12.383,0.00029621540921170874,0.00023661269677954748,5.966479623209865e-5,2.9565624855424417e-8,0.001032
12.425,0.0002959713956761207,0.00023648222128102008,5.9553251200512354e-5,2.973674924463816e-8,0.001033
12.467,0.0002957269204469178,0.00023634886773712718,5.9444160411913396e-5,2.9909398644416493e-8,0.001034
12.508,0.0002954820398642003,0.00023621266059150147,5.9337555755836125e-5,3.008356754698575e-8,0.001036
12.55,0.0002952368149352313,0.000236073624572539,5.923347350067897e-5,3.025924924847472e-8,0.001037
12.592,0.00029499130184395514,0.0002359317757509451,5.9131953742333916e-5,3.043643576903611e-8,0.001038
12.633,0.00029474555511408297,0.00023578712482484336,5.903304028120242e-5,3.061511918638917e-8,0.001039
12.675,0.0002944996376215906,0.00023563968717241204,5.8936780582094865e-5,3.0795291675530715e-8,0.00104
12.717,0.0002942536104483499,0.00023548947346396584,5.8843225011799367e-5,3.0976946026500434e-8,0.001042
12.758,0.00029400753431384436,0.00023533649092302461,5.875242701298959e-5,3.116007463922429e-8,0.001043
12.8,0.0002937614718376299,0.0002351807455787933,5.866444311360555e-5,3.1344668988133046e-8,0.001044
12.842,0.00029351548629428717,0.00023502224133996696,5.857933260967916e-5,3.1530719634806665e-8,0.001045
12.883,0.0002932696386988964,0.0002348609774657455,5.849715718366999e-5,3.1718215856568784e-8,0.001046
12.925,0.00029302398444167494,0.00023469694516605163,5.841798093662666e-5,3.1907146447957076e-8,0.001047
12.967,0.0002927785843926314,0.0002345301388212356,5.834187027747919e-5,3.209749955197069e-8,0.001048
13.008,0.00029253349558730555,0.00023436054752920527,5.826889305761467e-5,3.228926327762868e-8,0.001049
13.05,0.000292288766794399,0.00023418815090468507,5.8199118339446095e-5,3.248242599320696e-8,0.00105
13.092,0.0002920444568001011,0.00023401293748511118,5.813261627279072e-5,3.267697625707195e-8,0.001051
13.133,0.0002918006257221151,0.00023383489636721928,5.8069457769344494e-5,3.287290303133131e-8,0.001052
13.175,0.0002915573275482371,0.00023365401043045465,5.800971382253788e-5,3.3070194829919666e-8,0.001053
13.217,0.00029131461080118766,0.00023347025785845846,5.795345464825175e-5,3.326883963820189e-8,0.001053
13.258,0.0002910725208603645,0.00023328361413697102,5.79007500155011e-5,3.346882447965258e-8,0.001054
13.3,0.0002908311081945896,0.00023309406008308677,5.7851669447526967e-5,3.3670135577736454e-8,0.001055
13.342,0.0002905904198569872,0.00023290157325887726,5.7806282305357546e-5,3.38727588744308e-8,0.001056
13.383,0.00029035049913196773,0.00023270612811925428,5.7764657284087974e-5,3.40766802054919e-8,0.001057
13.425,0.00029011138928395806,0.0002325076999703799,5.7726862202991955e-5,3.428188598109775e-8,0.001058
13.467,0.00028987313850496976,0.0002323062707133934,5.769296320959691e-5,3.448836288839156e-8,0.001058
13.508,0.0002896357910911079,0.00023210182105157668,5.766302374701619e-5,3.4696097967832084e-8,0.001059
13.55,0.00028939938769632445,0.00023189433018102712,5.7637105118616364e-5,3.4905078547819775e-8,0.00106
13.592,0.00028916396885943473,0.00023168377924774006,5.7615266556020654e-5,3.5115292397117025e-8,0.001061
13.633,0.00028892957101123477,0.0002314701476254207,5.7597564951312516e-5,3.532672766674563e-8,0.001061
13.675,0.00028869623043354856,0.00023125341726819773,5.7584054462378756e-5,3.5539372584191216e-8,0.001062
13.717,0.0002884639807831707,0.00023103357044163963,5.757478630734655e-5,3.575321570684235e-8,0.001063
13.758,0.0002882328591563587,0.0002308105959870496,5.756980856347302e-5,3.596824580926704e-8,0.001063
13.8,0.0002880028977625859,0.0002305844812391478,5.7569165923669394e-5,3.618445214451382e-8,0.001064
13.842,0.0002877741234312071,0.00023035521080585355,5.7572900423307364e-5,3.640182433769921e-8,0.001064
13.883,0.0002875465602346109,0.0002301227699291364,5.758105070208455e-5,3.662035243712642e-8,0.001065
13.925,0.0002873202351797266,0.00022988715096331874,5.7593651218172367e-5,3.6840026962914386e-8,0.001065
13.967,0.0002870951738684661,0.0002296483489293776,5.761073235431021e-5,3.706083889318403e-8,0.001066
14.008,0.00028687139788295213,0.00022940635962933497,5.763231968730707e-5,3.7282779775008144e-8,0.001067
14.05,0.00028664892777102556,0.00022916118201717824,5.765843460421553e-5,3.750584169271289e-8,0.001067
14.092,0.0002864277830398943,0.00022891281865180263,5.7689093842098286e-5,3.773001747381379e-8,0.001068
14.133,0.0002862079827370306,0.00022866127621831096,5.7724309548510304e-5,3.795530069708872e-8,0.001068
14.175,0.0002859895446355084,0.00022840656473951989,5.776408925237802e-5,3.818168593850257e-8,0.001068
14.217,0.0002857724893947067,0.0002281487024948027,5.780843510814798e-5,3.8409168850894025e-8,0.001069
14.258,0.0002855568327407481,0.00022788770865370722,5.785734344128868e-5,3.8637746137470685e-8,0.001069
14.3,0.0002853425901012655,0.00022762360729896913,5.791080536190246e-5,3.886741556066733e-8,0.00107
14.342,0.00028512977640075224,0.000227356427457806,5.79688065271372e-5,3.909817596334371e-8,0.00107
14.383,0.0002849184022148164,0.00022708619930419057,5.803132709203256e-5,3.933002749379786e-8,0.00107
14.425,0.00028470847701110103,0.00022681295701742964,5.80983420928931e-5,3.956297143627102e-8,0.001071
14.467,0.0002845000074643532,0.00022653673716779255,5.8169821376969354e-5,3.979701028864754e-8,0.001071
14.508,0.000284293000307954,0.0002262575813109853,5.8245729860325025e-5,4.003214781963336e-8,0.001072
14.55,0.0002840874585451957,0.00022597553282037585,5.832602690401116e-5,4.026838895219568e-8,0.001072
14.592,0.0002838833843922218,0.00022569063991528866,5.841066623104527e-5,4.050573980161309e-8,0.001072
14.633,0.00028368078099550895,0.00022540295758019394,5.8499595723265914e-5,4.074420775848076e-8,0.001072
14.675,0.00028347965064969564,0.00022511254568192683,5.859275752385694e-5,4.0983801712916647e-8,0.001073
14.717,0.0002832799927543967,0.00022481946652161573,5.869008844058292e-5,4.1224532109704395e-8,0.001073
14.758,0.00028308180527956614,0.00022452378641596034,5.879151982930671e-5,4.1466410947850356e-8,0.001073
14.8,0.00028288508383689074,0.0002242255745740229,5.889697778916155e-5,4.170945173302357e-8,0.001073
14.842,0.0002826898225005833,0.0002239249037170865,5.900638336260474e-5,4.195366955467472e-8,0.001074
14.883,0.0002824960135637563,0.00022362184945595365,5.911965291452698e-5,4.21990811469972e-8,0.001074
14.925,0.0002823036489659951,0.0002233164916902226,5.923669816143712e-5,4.2445704901587765e-8,0.001074
14.967,0.0002821127202553204,0.00022300891482689562,5.935742591393276e-5,4.269356093095645e-8,0.001074
15.008,0.00028192321844190487,0.00022269920780789264,5.948173790262552e-5,4.2942671001302664e-8,0.001074
15.05,0.00028173513244891184,0.00022238746215478097,5.960953118534524e-5,4.3193058567841544e-8,0.001074
