t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
8.754,0.2725798395864991,0.049163467188959795,-2.058945972069194e-6,0.00035447224079910645,-1.5764212210933166e-5,8,0.015977154120734704,2.960385829001292,1.5043960283260187
9.009,0.25983211620220203,0.04659448149118624,1.813708058107074e-6,0.0003569213948870409,-1.956679489889033e-5,8,0.021859301587529766,2.763344711488626,1.442717078689332
9.252,0.24907546552224363,0.04433256070971667,5.244377596040911e-6,0.0003597788464563109,-2.29095555327377e-5,8,0.027189377398971773,2.5884049602254455,1.3855532315799417
9.511,0.23919978473318534,0.04215565490054908,8.723237062780118e-6,0.00036367939791834796,-2.616652564052186e-5,8,0.03285270794870381,2.4229684115302472,1.3328005394100049
9.76,0.23071916780960375,0.040265889893615917,1.2369148840303878e-5,0.0003679127287005564,-2.9092286636826103e-5,8,0.03885630366797492,2.284754663827219,1.2755518082351385
10.012,0.2227797245149128,0.03851673918140534,1.699939950162422e-5,0.00037226418826523784,-3.193665063354725e-5,8,0.046184816903833546,2.1630564150109377,1.2159708424203093
10.253,0.21581214268236248,0.03694667045455266,2.249153038397028e-5,0.0003762767728250362,-3.457617228614537e-5,4,0.05715511916380457,2.058371475743533,1.1669057673023793
10.509,0.2085389004101236,0.03535339318267721,2.952071296245549e-5,0.0003804329748945719,-3.7296771643664733e-5,4,0.0774615545826376,1.9527301193406466,1.1170400941110075
10.752,0.2005397911122639,0.033918894329631466,3.730282749106575e-5,0.000384414149471042,-3.980361863971804e-5,4,0.11786510412002102,1.8539796821466297,1.0807448209862323
11.009,0.19045128038458667,0.03251912218553487,4.65369734843675e-5,0.000388833786095881,-4.235837568454607e-5,4,0.22175619465038166,1.7535983751380746,1.0367731551190276
11.256,0.18008971532497836,0.03131021079795469,5.560937579236398e-5,0.0003934390298156348,-4.468475171919634e-5,4,0.41052445058050535,1.665013607192475,0.9956650595439552
11.506,0.16982190869422276,0.030182645584390204,6.436830160876043e-5,0.0003987513989454896,-4.6925261470081835e-5,4,0.34303117995523685,1.5819373478451872,0.9542403087863549
11.76,0.16023260404682022,0.029076190737294307,7.260692237402875e-5,0.00040510184591882684,-4.907073494888099e-5,4,0.43767997953662274,1.5004881303663116,0.9151807881286497
12.004,0.15226096671204611,0.028006443922042337,7.992225505642635e-5,0.00041221050011467546,-5.0982849878916036e-5,4,0.30004668828116315,1.4225261022504618,0.8783396067110016
12.252,0.14534558195477762,0.026900013016769187,8.693508195323629e-5,0.00042032100035746496,-5.2734780211771654e-5,4,0.226836817033832,1.3428872317389655,0.8396725651144341
12.503,0.13850505803203955,0.025776836575142213,9.371959785244895e-5,0.0004290337757522758,-5.4264973979671506e-5,4,0.18593778204659367,1.2625862894933613,0.8020776568041067
12.759,0.13106194164617735,0.024680300784765186,0.00010022069095818433,0.0004376266966266948,-5.5532434268147724e-5,4,0.16257655398734683,1.1850052403577218,0.7631901629417637
13.003,0.1245010541047998,0.023715611123230264,0.00010609120676151278,0.00044477653541599753,-5.648938737491415e-5,4,0.14983616728844065,1.1180868615220299,0.7221927318753776
13.251,0.11965634773790038,0.02284108975186897,0.00011185299517465537,0.00045028865803496763,-5.7252505372306943e-5,4,0.14073613140553695,1.0586482508181558,0.6806508507881583
13.502,0.11696082606527927,0.022060118579350387,0.00011749217233217004,0.0004538695260297328,-5.787370358833398e-5,4,0.1304495140567432,1.0063892754029988,0.6501421332120947
13.755,0.11577208318129305,0.021359371569968255,0.00012309784877096295,0.0004558109530200887,-5.8405000657042645e-5,4,0.11724095542901754,0.9602719876649709,0.6223245953654516
14.009,0.11467391910044102,0.020712411134160145,0.00012863241484840554,0.00045702479432595104,-5.8881752134058276e-5,4,0.10589122214170953,0.9191361133012113,0.5959535432893348
