t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp
12.752,0.16365800606181455,0.02248973410553377,0.029347329828236183,0.0002553451574345059,-3.864767665726296e-5,4,0.34510736739357356
13.001,0.15571589509328546,0.021726479554162365,0.0342350700152601,0.0002477731942527849,-3.914412632486436e-5,4,0.31180105374642636
13.256,0.14688989633784652,0.020955811631377996,0.038930582660134654,0.00024134425057680055,-3.966169682292469e-5,4,0.2673428071232051
13.509,0.13737441475234313,0.02017583751496877,0.04315116691005714,0.00023745059907579654,-4.012928109153848e-5,4,0.22250556324961468
13.757,0.12844749899561003,0.01940706181194072,0.04685022147745256,0.00023617884540570977,-4.0542358491089643e-5,4,0.18841883305954268
14.001,0.12125632091329129,0.018678604287161223,0.05004948679456117,0.00023712482720786475,-4.097321421275628e-5,4,0.16474385710225983
14.257,0.11506563971202424,0.01795149035782353,0.05303061685673096,0.00023978437371318252,-4.159792101273992e-5,4,0.14774432636677462
14.504,0.10926938144890717,0.017286443397444857,0.05561839276790376,0.00024292330612432528,-4.245244887236347e-5,4,0.13409837158951804
14.752,0.10325858526139149,0.016653977696645107,0.057995071696292935,0.0002455900755409367,-4.3560221296405865e-5,4,0.11746960484061064
15.002,0.09766409405337435,0.016059500757772346,0.06021507644265122,0.000247314601040621,-4.4900704561021776e-5,4,0.09512230522088323
15.254,0.09291681087999777,0.015514470960980813,0.062294418611966225,0.0002483217027869136,-4.647437373800498e-5,4,0.0663038716958091
15.5,0.08863009631796336,0.0150375954318413,0.06411773283458533,0.0002493620680501566,-4.818574955455409e-5,4,0.03783006031896512
15.751,0.08378420225196552,0.014583382269677383,0.065696833870854,0.0002513255314526527,-5.000431761957635e-5,4,0.018944210227046038
16.007,0.07829486139312343,0.014112683623655328,0.06698683654237816,0.00025484512021634726,-5.182138311234902e-5,4,0.014805509448956899
16.258,0.07321712837959062,0.013619194879722001,0.0679649303518103,0.0002599043956371555,-5.35165803662473e-5,4,0.017517462346690948
16.502,0.06910279435849835,0.01311294321661588,0.06870729567732496,0.00026610856729249546,-5.5146120542174295e-5,4,0.018046314665162003
16.759,0.06527958273118425,0.012579358489308743,0.06932807768392243,0.00027338521252124747,-5.695008556553967e-5,4,0.015123951166109444
17.008,0.06157588747396664,0.012095895899081145,0.06980702428843061,0.0002802798888050696,-5.8842221615891135e-5,8,0.013005888542214523
17.258,0.05789275664050956,0.011652753148875416,0.07019447469615836,0.0002862844791470608,-6.0921650761645385e-5,8,0.010969414056356762
17.509,0.05463009402663804,0.011251966272299062,0.07049972421650894,0.00029083019836817215,-6.315020547586926e-5,8,0.00994006239662554
17.751,0.052082663435901774,0.010911249377626105,0.07072169952957862,0.00029366223685003344,-6.534776610210311e-5,8,0.009963373551773297
18.006,0.04979794768593539,0.01060072319831743,0.07089799654626452,0.0002953053942233238,-6.764879380194219e-5,4,0.016870391852606494
