t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
5.002,0.1048727717100746,0.003650698892216967,-3.7334450939353545e-5,2.7070504314486815e-5,-2.644678574781799e-5,4,0.11442571597627324,0.255541022083682,0.7064419813676373
5.259,0.10331460881976219,0.003457780956836123,-3.896678576769102e-5,2.7518060449744334e-5,-2.6843976747931556e-5,4,0.11587814580136299,0.23678606897507398,0.6713111812475879
5.504,0.10556066839005743,0.003289682595432708,-4.047591582064707e-5,2.7939897322061383e-5,-2.7185770669270287e-5,4,0.11644271710014421,0.2207169176570093,0.6389761461648021
5.75,0.10758777534515566,0.0031353405495168655,-4.190881405697873e-5,2.837144440355972e-5,-2.749296460170018e-5,4,0.11648909542473118,0.20620104956287455,0.6091097737178975
6.009,0.1066255429735556,0.002986665094920759,-4.3212497053367153e-5,2.8834529645412586e-5,-2.778537607363613e-5,4,0.11622609257615124,0.19245270477690002,0.5833988410681287
6.256,0.10105638079069423,0.0028559448176142532,-4.4209239552514025e-5,2.9271480685432442e-5,-2.8044465349755137e-5,4,0.11594550045683441,0.1805654620892247,0.5593182633031252
6.503,0.09199021067180455,0.002735142564920541,-4.4958104572396206e-5,2.9711064775085266e-5,-2.8288416095181745e-5,4,0.11540690689826036,0.16973497053057018,0.5365016793724403
6.751,0.08227113803165043,0.002623371068275153,-4.547044446338204e-5,3.018060943797775e-5,-2.8517763583781465e-5,4,0.11483198891760707,0.15981460134658898,0.514799580760892
7.011,0.07227267389287695,0.0025152492027050166,-4.578455620962685e-5,3.07235498055003e-5,-2.8743032741110854e-5,4,0.11432042815666461,0.15026137845635162,0.4930570329721015
7.26,0.06318751733974863,0.0024200493790982594,-4.5909874378669306e-5,3.129056583640701e-5,-2.894799343071061e-5,4,0.11394043361729835,0.1418325444910408,0.47334156510171527
7.509,0.055896506829921054,0.002332102417985976,-4.589484965028079e-5,3.189938713508146e-5,-2.9149059068747782e-5,4,0.11421526096669349,0.13399587278664518,0.45426193751860755
7.758,0.05271165238913324,0.0022506586470755104,-4.5751049264811756e-5,3.253817755366856e-5,-2.9352418597662256e-5,4,0.1146079577032286,0.12669544760415763,0.4354180267626816
8.008,0.05407352981997218,0.002174709271624437,-4.549428569491302e-5,3.31916958044496e-5,-2.9561947879803315e-5,4,0.11497697488517636,0.11988249046853505,0.41638188206038784
8.258,0.05758923749528874,0.0021032530090678613,-4.5146584434243e-5,3.385598855940032e-5,-2.9775893142578923e-5,4,0.11426362764846504,0.1135482306181698,0.39718882662919464
8.506,0.060292152753859705,0.0020354737577867256,-4.47248727784926e-5,3.4549180457729364e-5,-2.9985704836323792e-5,4,0.11204964417478383,0.10774909715536365,0.3794089202725137
8.755,0.06070614372974556,0.0019702202398823444,-4.424453507435779e-5,3.528092186048087e-5,-3.017930517708221e-5,4,0.1094789192325325,0.10255368556657707,0.36291891855288916
9.003,0.05878220573823792,0.001905376520692547,-4.371552169957454e-5,3.6031000618073214e-5,-3.0345720220751292e-5,4,0.10612567996354103,0.09784542719342867,0.34724638130114993
9.251,0.0552708471099643,0.0018396149653210332,-4.314321428862053e-5,3.678413584407502e-5,-3.0473595640344262e-5,4,0.10293185763056184,0.09347582134678531,0.33338577150159127
9.501,0.0512632740751695,0.001775825946563198,-4.253147615081057e-5,3.754872715942629e-5,-3.054128071644306e-5,4,0.10156036957954089,0.08946473635504011,0.32219764037712395
9.753,0.04773343900482989,0.0017202819609085853,-4.18808676069862e-5,3.833294668177421e-5,-3.051977868533533e-5,4,0.08735118294450547,0.0860887748739832,0.31930105363718514
10.008,0.04512769924570688,0.0016774391096096549,-4.1192233813784856e-5,3.9128105098838956e-5,-3.039412534071962e-5,4,0.09840776926182643,0.083520724958889,0.323233533736458
