t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
3.751,0.13296734367623494,0.004944505437923045,-2.706091710552149e-5,4.192005386391613e-5,2.1871168144306727e-5,4,0.0898043146744317,0.3899687497383516,0.9448058690351456
4.005,0.12826309295007088,0.004618598630099654,-3.061395483994894e-5,4.389377980593037e-5,2.275926646924989e-5,4,0.09907450111456335,0.3547385431640871,0.8848611343309633
4.26,0.12288732475166504,0.0043305636902030925,-3.2443798336397045e-5,4.5707541024077767e-5,2.3558697339381257e-5,4,0.106080843800215,0.32437833042664954,0.8311814133191043
4.504,0.11677100301304778,0.004084302750473146,-3.371074139379418e-5,4.728464911890672e-5,2.4255380328385377e-5,4,0.1101998747785134,0.29894450671968953,0.7870837073891565
4.76,0.10991398768333828,0.003851158571258008,-3.56262644961745e-5,4.8725413557196875e-5,2.4924135973577047e-5,4,0.11270913886643091,0.27538738304286503,0.7415940021603235
5.004,0.10482317081373671,0.0036489683361205917,-3.739946091034464e-5,4.978630775076663e-5,2.551286740924538e-5,4,0.11461004701566221,0.2553935005540706,0.7084882041284841
5.261,0.10330002014779935,0.0034559815226831033,-3.9021891857308685e-5,5.0525127402610503e-5,2.6084003371021635e-5,4,0.11608557728007825,0.23665974757147196,0.6730069698916961
5.507,0.10557331413900431,0.003287740866781187,-4.052089054247098e-5,5.0967883959317224e-5,2.6588384309898368e-5,4,0.1167654483573657,0.22058341137721985,0.6402870731596232
5.753,0.10758677385228271,0.0031332624590302304,-4.194215212195837e-5,5.128661050379415e-5,2.7058511975492814e-5,4,0.11692344321445297,0.20605063514064997,0.6097997080515601
6.011,0.10657851853359632,0.002984524575645256,-4.323256171991476e-5,5.161490145729719e-5,2.7519893087363203e-5,4,0.11670378916196418,0.19229610128969765,0.5844472634281205
6.258,0.10094416451247931,0.002853769888908359,-4.4217411712786734e-5,5.198297016865505e-5,2.7933837484850734e-5,4,0.11648877567394311,0.18040298146080436,0.5605525347596453
6.506,0.09185353139576807,0.0027328964899989614,-4.495457461595447e-5,5.239867666571698e-5,2.8324819899886975e-5,4,0.1159431601356594,0.16955720048148343,0.5376993159457879
6.754,0.08213403944606185,0.002621030445163566,-4.5455199753590206e-5,5.28596953723798e-5,2.869625962779707e-5,4,0.11541261673893767,0.1596209983882314,0.516015979977673
7.002,0.07258445132695787,0.0025175361256468513,-4.5748450241235973e-5,5.3412650132874534e-5,2.9054649539380795e-5,4,0.11500161061586209,0.15047440743947663,0.49519733741785366
7.251,0.06346567945648118,0.0024218957740628636,-4.587137086865985e-5,5.4109959758315567e-5,2.941146066864353e-5,4,0.11470592700377473,0.14200883447966706,0.47531244387047855
7.5,0.05607207371741095,0.002333569795401835,-4.5854166401764884e-5,5.496597714757646e-5,2.978059794415582e-5,4,0.11494758095923871,0.1341408159370313,0.4561278083816094
7.762,0.05268778556627049,0.002248059432537951,-4.569804453765703e-5,5.599356497385863e-5,3.018975193636199e-5,4,0.11536364672078438,0.1264737723568283,0.4363023500068049
8.012,0.05410095993974382,0.0021720660404202555,-4.543328222716167e-5,5.702023129333155e-5,3.060581554885684e-5,4,0.11571410347874096,0.1196524879401202,0.41710612057737034
8.261,0.05762292457051149,0.002100555879405392,-4.5078418378930504e-5,5.7999284102631874e-5,3.104804839552289e-5,4,0.11505213594988571,0.11331050308432827,0.39795148997203755
8.51,0.060301744155651864,0.002032731740417685,-4.465002157731516e-5,5.8850986133533705e-5,3.150922281019009e-5,4,0.11277313756678742,0.10750851820657592,0.3798866626332483
8.759,0.060680296591683495,0.0019674368976037747,-4.416315616030469e-5,5.953610827914721e-5,3.1969796167925294e-5,4,0.11018948614353866,0.10231445689955164,0.36355553130858004
9.007,0.058723185135319926,0.0019025363887091424,-4.362758089347126e-5,6.0066044789427684e-5,3.240059057754662e-5,4,0.10678716012543249,0.09760914219883982,0.34783987664152566
9.255,0.05519196937915819,0.0018367299737759744,-4.3048950596123097e-5,6.0462636352229494e-5,3.277937767233679e-5,4,0.10351658675040504,0.09324282204283928,0.3339596946341844
9.505,0.05118338479928503,0.0017729920917341606,-4.2430845241267425e-5,6.072998009416616e-5,3.309673469110351e-5,4,0.10204657953283353,0.08923945012625643,0.32272686535590617
9.757,0.047669565720323534,0.001717613597312791,-4.1773659606783033e-5,6.087574054968177e-5,3.3348706810317645e-5,4,0.08764271016899951,0.08587516752371367,0.3197222881805417
10.0,0.04518605782822262,0.001676709136663284,-4.111209176293134e-5,6.090869768526585e-5,3.352160134748537e-5,4,0.09795999421815416,0.08342060081344083,0.3238815609494719
10.261,0.04346544004303261,0.0016457481383134387,-4.038125861938934e-5,6.078358496302867e-5,3.362675877220178e-5,4,0.12514794172395927,0.081681488151433,0.32032216487484855
10.512,0.04280313031155542,0.001622972883644742,-3.9655533757080674e-5,6.042659089336886e-5,3.365268765162336e-5,4,0.13753607419904532,0.08053899838959627,0.30858085285131565
10.75,0.043445780778212414,0.0016010316684593896,-3.894495006039159e-5,5.984947178135654e-5,3.362133043187186e-5,4,0.13125441124186116,0.07918909525014717,0.2987904927089113
11.0,0.04517429855717137,0.00157403340561945,-3.817758952574221e-5,5.907952406517173e-5,3.354692547687589e-5,4,0.1108942067214406,0.07741374245156646,0.2950492214236188
11.26,0.0459377428299408,0.001543598585583797,-3.735985823049933e-5,5.828510031453133e-5,3.34443896604187e-5,4,0.08857934110062399,0.07581616768657407,0.29848165981429337
11.506,0.04411270813405566,0.0015159463678264444,-3.657354761164001e-5,5.771840664567776e-5,3.334041604173806e-5,4,0.0796226440585836,0.07478208710235429,0.2899832463082843
11.751,0.04003616568329056,0.0014900586160903316,-3.578911232774722e-5,5.746974188831213e-5,3.3249616904840064e-5,4,0.0869874752413168,0.07374860290742988,0.28249800549494786
12.01,0.03501214034221679,0.0014623287044463135,-3.498137374335897e-5,5.756311397973305e-5,3.3203112711098925e-5,4,0.1073168104157981,0.07210193550895959,0.2794473427708687
12.257,0.032026583465432606,0.0014328156877896903,-3.4242829112356816e-5,5.78762634033894e-5,3.3244410497798096e-5,4,0.11813904631565829,0.07005443656557293,0.2813628188063989
12.503,0.03243843671287497,0.001400010652030766,-3.35472870780061e-5,5.8291842699877464e-5,3.3389164540266674e-5,4,0.11240864448678128,0.06767371173195244,0.27549939071015384
12.759,0.0351080412398173,0.0013645761606065816,-3.286882937183168e-5,5.878463679401857e-5,3.3660256850765937e-5,4,0.11104054025797681,0.06499687986616444,0.26498412452331505
13.003,0.03728308947927607,0.0013319768991239558,-3.22740996523222e-5,5.93136989362664e-5,3.4026403963105475e-5,4,0.11012320223406616,0.062435913505328046,0.25532707372769003
13.257,0.037691617494718374,0.0012989584462256708,-3.169459061735897e-5,5.994142208463809e-5,3.450618555377334e-5,4,0.10990527235557415,0.059772910126524054,0.24596083993548798
13.509,0.03625780914717531,0.0012666760590349145,-3.1155520322496836e-5,6.062701116334451e-5,3.505473764530829e-5,4,0.11054190451959559,0.05719455491472222,0.236925157023433
13.761,0.034168629544376564,0.0012352017501911145,-3.065885148583432e-5,6.13362556031708e-5,3.563626490364716e-5,4,0.11137153818437376,0.05479003148529801,0.22778992772849735
14.0,0.03267140408590613,0.0012061699011737554,-3.021662291476405e-5,6.200612183860678e-5,3.61868582590283e-5,4,0.11283601041289996,0.05274371916013085,0.21987270505845208
14.253,0.03206952722632869,0.0011767021631647907,-2.9760325279737674e-5,6.26795918949003e-5,3.6726002771632615e-5,4,0.11447836127743674,0.05089652518030751,0.21215594573296964
14.509,0.032216987347722714,0.0011484842846645167,-2.9298966997283872e-5,6.32886207099883e-5,3.719068972584581e-5,4,0.11603930020739658,0.04937063405283915,0.20546300028673603
14.757,0.032471055227885445,0.001123438386321827,-2.8867654356580145e-5,6.376147206236496e-5,3.753379061322462e-5,4,0.11684791124069534,0.0482077736783577,0.20044560663149602
15.009,0.03229141413530775,0.0011011556805345358,-2.8454603336867577e-5,6.406824687844775e-5,3.775265688013334e-5,4,0.11666884875221495,0.0472942934804579,0.1984456456344102
15.251,0.03156088463944869,0.0010832301116460964,-2.80359092000094e-5,6.415618277268489e-5,3.782692928523216e-5,4,0.11725714404533251,0.04658496582902893,0.19851361187434896
15.506,0.03055901569835342,0.001067944229235923,-2.756625320757638e-5,6.401099744509216e-5,3.7761637807207365e-5,4,0.11727250248833056,0.045911766475517674,0.19868273390161417
15.75,0.030032567267306635,0.0010566882921300138,-2.7138407841658594e-5,6.366790509427451e-5,3.758211658654197e-5,4,0.1142777088806161,0.04530823406338378,0.19814731498366028
16.008,0.03031752624355097,0.0010478266214823504,-2.6719429356094108e-5,6.315441141582598e-5,3.73107585518077e-5,4,0.1111065166805637,0.04475764285938967,0.19777306743654088
16.253,0.0308732713314253,0.0010411615076003848,-2.6356179049968946e-5,6.260416104179065e-5,3.7020509350338255e-5,4,0.11091110189903113,0.044364979591366295,0.19762158859394202
16.511,0.030347829427983093,0.0010339681460984733,-2.6001920805088506e-5,6.20432511972e-5,3.672211784632568e-5,4,0.11324346106572199,0.04404899008981975,0.1979973520435152
16.758,0.02790015645764375,0.0010249326521072728,-2.5675268787838192e-5,6.158388600719748e-5,3.647038292859053e-5,4,0.11262810296925085,0.04371579958241524,0.19762519914614407
17.005,0.024261039793887815,0.0010126278065013424,-2.5344130843036906e-5,6.12333818495833e-5,3.62647903708252e-5,4,0.1061504857250925,0.04323008573756142,0.19603694080618533
17.252,0.021134080649866147,0.0009972065687167044,-2.5008936842665756e-5,6.102792473590338e-5,3.612110440285658e-5,4,0.1000906511290637,0.04254590653789242,0.19395155311973253
17.512,0.01995736806146474,0.000978685529570155,-2.4657941233468422e-5,6.100432342581886e-5,3.606075312164817e-5,4,0.09955870859865867,0.0416293702297163,0.1914476890986314
17.757,0.020869671844913642,0.000960105039804637,-2.4330131406011566e-5,6.117936419950555e-5,3.6110013177025516e-5,4,0.10040055094473815,0.040626882672867334,0.1889770370695611
18.012,0.02260638067146769,0.000940409162533399,-2.3992474780454477e-5,6.15535551444011e-5,3.627899128734608e-5,4,0.10127939388764103,0.03950328033619173,0.18564634480255307
18.252,0.02378823347489282,0.0009219972817596869,-2.3676065440334366e-5,6.204668034852435e-5,3.653661497991739e-5,4,0.10259272711704111,0.03842967975894574,0.18293394656637263
18.502,0.024115658602462044,0.0009031632978660114,-2.334174033046397e-5,6.265800205444984e-5,3.6881554899702144e-5,4,0.10414011825278413,0.037332239044927,0.17992447031965514
18.753,0.023808692654262276,0.0008850362933099222,-2.2998802088835087e-5,6.331248082666545e-5,3.7266392100490584e-5,4,0.10483906473899801,0.03628129195453908,0.1772680713389353
19.003,0.02325148612977368,0.0008676841011221407,-2.26383282995247e-5,6.396879288875657e-5,3.765442069071434e-5,4,0.10448803186955287,0.03527398334063368,0.17472899067521228
19.254,0.02256568631686493,0.0008510692243408258,-2.2253904530397244e-5,6.459479237430354e-5,3.801221892254635e-5,4,0.10449907512250078,0.03430157399471946,0.17273719643649632
19.507,0.02182401623078916,0.00083506821114814,-2.1843784258782117e-5,6.516626803358775e-5,3.831250652149603e-5,4,0.1058587777771064,0.033352982466480344,0.17018405887139254
19.762,0.021262303882170867,0.0008195844270499639,-2.141069337026043e-5,6.566303204981994e-5,3.853603707034257e-5,4,0.1072511477229834,0.032425733949362365,0.16784057013966083
20.005,0.021147981699491863,0.0008053944953569094,-2.0983712548173648e-5,6.604959024888013e-5,3.866889253384733e-5,4,0.10686661144038145,0.03157648198854959,0.1652771463255834
20.262,0.021390565159053812,0.0007912231794209676,-2.052812401355194e-5,6.635540291639586e-5,3.8726366822934836e-5,4,0.1045019799430889,0.03074272308442303,0.1617748523670457
20.507,0.02149671359860842,0.0007788084813367398,-2.009932481754676e-5,6.6548702037896e-5,3.8710981450551553e-5,4,0.10112194280185506,0.030040130057242737,0.15766151139440526
20.752,0.021067148570265336,0.0007676840258081625,-1.9677377500685315e-5,6.665577686529648e-5,3.864044794368139e-5,4,0.10180243082464478,0.029447289962224718,0.15367973572157814
21.012,0.020082148499548397,0.000757395061419818,-1.9237705598978137e-5,6.669541414129017e-5,3.852588671890776e-5,4,0.10607598882228507,0.02893581857117291,0.14982681174397608
21.259,0.019117907191213257,0.00074867624652891,-1.881743980507942e-5,6.669240255858277e-5,3.840145813288661e-5,4,0.10776722539401178,0.02851584788954891,0.14746597836575215
21.507,0.018599613036721883,0.0007405694804325913,-1.838675282779046e-5,6.668653709785025e-5,3.8285949597516814e-5,4,0.10466524854399037,0.028111609222331024,0.1467264460600021
21.754,0.018518291112541392,0.000732724561577488,-1.793837270523365e-5,6.671719025079102e-5,3.820148991058641e-5,4,0.09798742721929285,0.027700786201872878,0.14643009713314176
22.002,0.01841797996655118,0.0007247935558530407,-1.74694558371722e-5,6.682049167818123e-5,3.8164684093250826e-5,4,0.09132711412653664,0.02729204760876657,0.146677931234591
22.262,0.018045282168063313,0.0007157696818487029,-1.6955236903460312e-5,6.703486379287122e-5,3.818901496846036e-5,4,0.0877135179653548,0.02684406618710894,0.14645794718497654
22.511,0.01775568152485542,0.0007059116065640616,-1.6457981942889788e-5,6.735184125378061e-5,3.827823273136585e-5,4,0.08926989263697581,0.026344733839185445,0.14527509358398402
22.763,0.01786136831132775,0.0006943684871697057,-1.5955460260514602e-5,6.777486398124232e-5,3.843122733026104e-5,4,0.09393166949136726,0.02573404993025947,0.1434384125389868
23.002,0.018173160321859217,0.0006819585645627059,-1.5480530581242198e-5,6.825208609584657e-5,3.862489174956665e-5,4,0.09622675354950048,0.02506462403394071,0.14144474951543642
23.254,0.018288957064355717,0.0006679084805616,-1.4980184599401895e-5,6.880598923444642e-5,3.885910751588732e-5,4,0.09592153513963345,0.024313790715211683,0.13872881756065236
23.504,0.01796085153395381,0.0006536529195777375,-1.448084745302923e-5,6.938130699665716e-5,3.909862949971681e-5,4,0.09773761730348182,0.023573066887882185,0.13515988455556477
23.755,0.01726551096679462,0.000639913853588585,-1.3978251206165157e-5,6.994444502832557e-5,3.9316661279785495e-5,4,0.09957606390921689,0.022884331762738287,0.13113475024847634
24.007,0.016376726993919608,0.0006272133968078049,-1.347494233585407e-5,7.045717563655176e-5,3.948764769027089e-5,4,0.10052548804575967,0.02226670578402922,0.12734003929356721
24.258,0.015484962356501493,0.0006159034648834687,-1.297055223150768e-5,7.088181147100447e-5,3.95894293424322e-5,4,0.1004976729868816,0.021723912581667813,0.12388678851993337
24.51,0.014842039789000009,0.0006062235058013635,-1.2468464036400386e-5,7.118967020863661e-5,3.9606237218326843e-5,4,0.09935466977172729,0.021253035481933243,0.12090213373550099
24.763,0.014700980528463725,0.0005982914720968596,-1.1972508668625951e-5,7.136971833516014e-5,3.9532740259669535e-5,4,0.09825352716806697,0.020850877433854186,0.11864894802834176
25.003,0.01505013578181871,0.0005923025258866276,-1.1503564329342101e-5,7.143511176237362e-5,3.938716039495866e-5,4,0.09756087848322635,0.02052840351385083,0.11709256655040629
25.257,0.015650043787537593,0.0005871934415563191,-1.101479459569908e-5,7.142394652600193e-5,3.917371161105093e-5,4,0.09592477702920603,0.020236792514049487,0.11575446899815217
25.511,0.01612899669853019,0.0005826580480562881,-1.0527090464569839e-5,7.137212328014077e-5,3.892987385470703e-5,4,0.09286039658979066,0.01997563508601676,0.11493511042957502
25.754,0.01630306929389639,0.0005782208534411454,-1.0067301557493844e-5,7.132663776763032e-5,3.87032406518699e-5,4,0.0897434117069493,0.01974095889972645,0.11409946499398989
26.01,0.016232052605541385,0.0005728220599868618,-9.567029889517007e-6,7.132114720335107e-5,3.850048184798179e-5,4,0.08714051454851465,0.01949547106848312,0.11322443919195972
26.254,0.01606230828272523,0.0005667273482569775,-9.085864041542238e-6,7.13882830697816e-5,3.836458793334691e-5,4,0.08592979169332551,0.019254286024298607,0.11251789538285735
26.511,0.015909111381909046,0.0005592166351608467,-8.574779963525802e-6,7.156102138266727e-5,3.8291363422127356e-5,4,0.08613869917201282,0.018976148633489905,0.11184650128704987
26.755,0.01582219682612734,0.0005512904976788661,-8.089263121053506e-6,7.18313861957832e-5,3.828610941986251e-5,4,0.08709522609102635,0.018680287402364437,0.11101632050346574
27.012,0.01566765667210842,0.0005424448180639158,-7.583319229226168e-6,7.222202304750866e-5,3.833389771358698e-5,4,0.08760650572046148,0.018334386460456813,0.10986891676233712
27.256,0.015284773601001852,0.0005339638031247721,-7.1011413094145535e-6,7.266765255100622e-5,3.84093245092102e-5,4,0.08836251490469535,0.017981452793918364,0.10860328167700792
27.513,0.014677705780696645,0.0005252134524169,-6.599559670469483e-6,7.318320540532351e-5,3.849664725654896e-5,4,0.08943682113081025,0.01759210161366362,0.10692844852802863
27.757,0.01418442558267615,0.0005173133604788756,-6.117485213188783e-6,7.368138925191242e-5,3.8567067163903906e-5,4,0.09020982147051221,0.01721839247034443,0.10527029730601861
28.001,0.01396782669152311,0.0005098958332394821,-5.641300361750685e-6,7.416155454716594e-5,3.861209491306427e-5,4,0.09035784824993055,0.01684969082587444,0.10328560757273156
28.259,0.013933722420458502,0.0005026204684583942,-5.130384043098402e-6,7.463188182148133e-5,3.862535841722404e-5,4,0.08978127980161428,0.016475228015130038,0.1010128468430155
28.503,0.01383075019162384,0.0004962238455422319,-4.646274568508686e-6,7.503612349453038e-5,3.860605119225069e-5,4,0.08875647008016653,0.016141184885036047,0.09882061358464835
28.763,0.013490036691410297,0.0004899125796210702,-4.131305042198198e-6,7.542189251791135e-5,3.855851157161732e-5,4,0.0875731887025296,0.01581428972955998,0.09660553630238808
29.01,0.012978161389754992,0.0004842372774728355,-3.638949228720401e-6,7.575804025995961e-5,3.849654372374824e-5,4,0.08642214595942739,0.015529273284244183,0.09488171785568672
29.258,0.012425459836976429,0.0004787185952243119,-3.1474373677216046e-6,7.607465353366084e-5,3.8426733626922796e-5,4,0.08518742094678536,0.015264908447314521,0.09356153166770013
29.508,0.012022143124976792,0.00047320485213136207,-2.653480946936739e-6,7.638155800791133e-5,3.835553278083915e-5,4,0.08424158479009515,0.015014961025545753,0.09252916704189115
29.758,0.011929170700818881,0.0004675511123057147,-2.1548625297718963e-6,7.669006380631331e-5,3.8286190572321737e-5,4,0.08388495063841463,0.014771240711371703,0.0915830001096389
30.009,0.012152888229651635,0.00046164773101276056,-1.6547109170690774e-6,7.700778058004135e-5,3.821841489121192e-5,4,0.08402677734412384,0.014525523538947564,0.09072094856848145
30.261,0.01249525127448995,0.0004554540253263197,-1.1502278501249717e-6,7.733965373671373e-5,3.8149491073983456e-5,4,0.08414432308483535,0.014271623301766847,0.08987858930273314
30.512,0.012697949322101545,0.0004490230518884268,-6.404753868848804e-7,7.76883617551984e-5,3.8076020749430094e-5,4,0.0837348538816655,0.01400689728022843,0.08888990463738693
30.763,0.012632663649365368,0.00044250519667662816,-1.2272825835417107e-7,7.805405178696042e-5,3.79953785674623e-5,4,0.0830887150832023,0.013733017000034396,0.08765117242986377
31.001,0.012370255302325144,0.000436466910856623,3.754852400281942e-7,7.841272841859453e-5,3.791206982311745e-5,4,0.0819112992641799,0.013471124111790614,0.08646736900638868
31.252,0.012026893877439038,0.00043041618725865745,9.117336465806118e-7,7.87993707780017e-5,3.781849335515847e-5,4,0.08072524375077941,0.013197580646722747,0.08513600853750868
31.504,0.011763510548627064,0.0004248805517864495,1.4578440358207101e-6,7.918571361347248e-5,3.7725031366106254e-5,4,0.0821281857032647,0.012933805756320426,0.0837850832061746
31.757,0.011655040834957,0.00041990342679208237,2.0116342518510227e-6,7.956878780692463e-5,3.7641154418431886e-5,4,0.08362754154638763,0.012682403761230058,0.0824741648959276
32.01,0.011687449457916126,0.00041537688637291784,2.5741155498522448e-6,7.995337694386131e-5,3.7579625804813136e-5,4,0.08317019153530353,0.012441277805501309,0.08141635739991594
32.25,0.01176278794887289,0.00041129445305324074,3.1078702999286364e-6,8.03303210473931e-5,3.755477761732033e-5,4,0.08094703408263942,0.012219885966898292,0.08047186409140362
32.505,0.011755991883648025,0.00040685264688040604,3.672545831744442e-6,8.07629735776201e-5,3.757532603573255e-5,4,0.07814946350382905,0.011989986249112903,0.07961555502339163
32.761,0.011584456462523256,0.00040194339501302645,4.235895845890501e-6,8.124684977834028e-5,3.7650804528413874e-5,4,0.07634231372298411,0.01175993197604247,0.07890472409637493
33.003,0.011321827943999977,0.0003966567743984722,4.763758923663085e-6,8.175721873490176e-5,3.777251998646497e-5,4,0.07617077787917775,0.011534196015165159,0.07825759746273209
33.259,0.01104316749557145,0.0003903536231360681,5.320875658158488e-6,8.234678079133938e-5,3.794667618788429e-5,4,0.07822433157942492,0.01128029805173858,0.07725295687994464
33.502,0.010817892699472951,0.0003839316040711048,5.84526379862133e-6,8.292970705146794e-5,3.8138897848493164e-5,4,0.081553249229683,0.01102945894189174,0.07608236543155478
33.759,0.010584444004954978,0.0003769931536105041,6.39793587993659e-6,8.354273058596006e-5,3.8349116977175554e-5,4,0.08330408994371542,0.010761529110134544,0.07474968849767397
34.003,0.010316991783559899,0.00037066639813237095,6.916413466587776e-6,8.408485993127336e-5,3.8530349604106995e-5,4,0.08534788664631732,0.010515676753262789,0.07337057526711106
34.262,0.009957747851645413,0.00036452358465134953,7.4621632986541305e-6,8.458703350840243e-5,3.867938068332457e-5,4,0.08648159526330979,0.010271151885068996,0.07196348217562128
34.507,0.00958210165387186,0.0003594319754751851,7.974901619964942e-6,8.497011168583888e-5,3.876128757951442e-5,4,0.08550450688436229,0.010060133339389637,0.07077521340513479
34.754,0.009257800989067167,0.00035509669317683787,8.483792339524632e-6,8.525156155210927e-5,3.877512748466196e-5,4,0.08439781495912448,0.00987147482791797,0.06979100759379263
35.001,0.009068514366925856,0.0003514757963598126,8.988139307893132e-6,8.54290581517134e-5,3.87190918502195e-5,4,0.08357653035309133,0.009705964207040844,0.06905133199193146
35.265,0.009029944144149754,0.000348268574104681,9.515855067413826e-6,8.551342023977055e-5,3.859228640940503e-5,4,0.08263949716617355,0.00955449055138213,0.06857181909268088
35.514,0.009070245610624647,0.0003456189260231677,1.0006227402257491e-5,8.551477450631552e-5,3.8425813262485484e-5,4,0.08127286182434172,0.009430840097985513,0.06833301205525553
35.765,0.009083308369264128,0.00034310830136928826,1.0486281533351137e-5,8.546577502026226e-5,3.8235735630969214e-5,4,0.0795323625799384,0.009322335057591953,0.06822550208389032
36.001,0.00901981473355326,0.00034068473884215456,1.0927250948838165e-5,8.539826290992868e-5,3.805505786905017e-5,4,0.07762538829783225,0.009230053863560234,0.06818444333660212
