t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
0.287,0.13164467653367198,0.008105933007592058,1.0580103151212516e-6,0.00017513557034500032,3.149611175135849e-5,4,0.04911179647642502,0.30835174741052035,0.6223043723125604
0.529,0.1770651757838429,0.005651320299336564,8.641485726980078e-6,0.00018085671953529123,4.3722800817492044e-5,4,0.02477618915111632,0.18937865626628245,0.48003332516037783
0.757,0.17219884411029304,0.004409361730240823,2.7668709872103716e-5,0.000167402853392707,4.617135505741169e-5,4,0.019514517474880783,0.14374011664892428,0.4799416841676871
1.02,0.14439955789667822,0.003363400660134643,6.917239284701597e-5,0.00015296678140587665,4.426768621326897e-5,4,0.02161020095316228,0.10583669110448476,0.43743343651896816
