t,E_core,E_kin,E_field,absorbed_cum,gauss_res
5.325,0.00021097725431350683,0.00019571526532428287,1.527924647314775e-5,6.686141436017381e-8,0.0009128
5.388,0.0002110509936515108,0.00019574896414620386,1.531943713742814e-5,6.74987329995947e-8,0.0009161
5.45,0.00021111854667840046,0.00019577930082672926,1.535679828903584e-5,6.814402624690311e-8,0.0009194
5.513,0.0002111799769681243,0.00019580634982077204,1.5391324795985787e-5,6.879693975970586e-8,0.0009226
5.575,0.000211235362433006,0.00019583019568297807,1.5423005377690502e-5,6.9456973569842e-8,0.0009259
5.638,0.00021128477968688277,0.00019585093253524406,1.545182556741956e-5,7.012384046045198e-8,0.0009292
5.7,0.00021132831663910187,0.00019586864912615406,1.547778095764546e-5,7.07970671704843e-8,0.0009324
5.763,0.00021136605857989066,0.00019588342706953584,1.5500878373983582e-5,7.147595226088798e-8,0.0009356
5.825,0.00021139810087415726,0.00019589534615718172,1.5521130900243552e-5,7.21601248583308e-8,0.0009388
5.888,0.00021142453844882002,0.00019590449721464017,1.5538544335298237e-5,7.284938649507743e-8,0.000942
5.95,0.0002114454720048162,0.00019591099994409016,1.5553099168810328e-5,7.354353232035555e-8,0.0009452
6.013,0.00021146100444175545,0.00019591499079721692,1.5564762922807142e-5,7.424229150217213e-8,0.0009483
6.075,0.00021147124011283618,0.0001959166056475911,1.5573504874211e-5,7.494523402338982e-8,0.0009514
6.138,0.00021147628820823364,0.00019591597576207534,1.5579304303948794e-5,7.56521254224097e-8,0.0009545
6.2,0.00021147626295940855,0.00019591321811776995,1.5582157420834436e-5,7.636281078199346e-8,0.0009575
6.263,0.00021147127896335667,0.00019590844296654892,1.55820690949877e-5,7.707734127083367e-8,0.0009606
6.325,0.00021146145450192226,0.0001959017692927028,1.557903749108801e-5,7.7795739494276e-8,0.0009636
6.388,0.000211446908672465,0.00019589331696320648,1.557306213515324e-5,7.851795465193448e-8,0.0009665
6.45,0.00021142776151293665,0.00019588320718596543,1.5564142532323972e-5,7.92439420291786e-8,0.0009694
6.513,0.0002114041344170292,0.0001958715418333817,1.5552295679438507e-5,7.997353749601601e-8,0.0009723
6.575,0.00021137614964582103,0.00019585841458575305,1.55375523743145e-5,8.070664896316662e-8,0.0009752
6.638,0.00021134393387005633,0.00019584391609946052,1.551994460728831e-5,8.144300123986361e-8,0.000978
6.7,0.00021130760617968136,0.0001958281399555369,1.549950162063294e-5,8.218232783190876e-8,0.0009808
6.763,0.00021126729701864284,0.00019581119053340852,1.547624563553993e-5,8.29242550811697e-8,0.0009835
6.825,0.0002112231343416703,0.0001957931776811006,1.5450197882587174e-5,8.366840831044737e-8,0.0009862
6.888,0.00021117524634558794,0.00019577420497432483,1.5421381120824008e-5,8.441444417420847e-8,0.0009889
6.95,0.0002111237598245416,0.00019575438504595814,1.5389811273687512e-5,8.516197291604359e-8,0.0009915
7.013,0.00021106880663742216,0.00019573382528840694,1.535551225772821e-5,8.591070232813336e-8,0.0009941
