t,E_core,E_kin,E_field,absorbed_cum,gauss_res
5.263,0.0007381251710416324,0.000531118938535887,0.000207041183140679,9.873106493280667e-8,0.001576
5.325,0.0007373836154085151,0.0005306017077408579,0.00020681884735534079,9.910346654090531e-8,0.001578
5.388,0.0007366357976956411,0.0005302309256143081,0.00020644397131817764,9.948322059462113e-8,0.00158
5.45,0.0007358824403673235,0.0005300039467886839,0.00020591992279051925,9.987314310280174e-8,0.001582
5.513,0.0007351242820621919,0.0005299177748213121,0.0002052504443344315,1.0027693024280697e-7,0.001584
5.575,0.0007343620186465704,0.0005299690236232128,0.00020443962358711722,1.0069852581666513e-7,0.001586
5.638,0.0007335963710097141,0.000530154045406013,0.0002034918253697991,1.0114084143254867e-7,0.001588
5.7,0.0007328279742247043,0.0005304688447572623,0.00020241169179861213,1.01606432305044e-7,0.00159
5.763,0.0007320574334565645,0.0005309090926442881,0.0002012041507142252,1.020962336859624e-7,0.001593
5.825,0.000731285334479104,0.0005314701778527568,0.00019987441572839412,1.0260961342926287e-7,0.001595
5.888,0.0007305122412504991,0.0005321471648678328,0.00019842798976992438,1.0314555072482653e-7,0.001598
5.95,0.0007297386574537854,0.0005329348199793576,0.00019687062517592088,1.0370331254414328e-7,0.001601
6.013,0.0007289650111056496,0.0005338276335266148,0.00019520826796102803,1.0428361273769901e-7,0.001604
6.075,0.000728191687277715,0.0005348198743402044,0.00019344704134195112,1.0488925989791387e-7,0.001607
6.138,0.0007274190626660161,0.0005359056244427868,0.00019159324962110457,1.0552317161834376e-7,0.00161
6.2,0.0007266475162377246,0.0005370788155545704,0.00018965334301261773,1.0618796774934714e-7,0.001613
6.263,0.0007258774179306503,0.0005383332965043096,0.00018763385130550817,1.0688544265045948e-7,0.001617
6.325,0.0007251090754461679,0.0005396627890154278,0.00018554136215526794,1.0761687921390795e-7,0.00162
6.388,0.0007243427312152685,0.000541060908089013,0.00018338250987090117,1.083835231831434e-7,0.001624
6.45,0.0007235785752464225,0.0005425211635469977,0.00018116397881948738,1.0918617865916991e-7,0.001628
6.513,0.0007228167484606559,0.0005440369972876186,0.00017889247261070718,1.1002601841678293e-7,0.001632
6.575,0.000722057349887817,0.0005456018464880771,0.00017657465863362735,1.1090450832545419e-7,0.001636
6.638,0.0007213003926246597,0.0005472091200332838,0.00017421714435387415,1.1182315073406219e-7,0.00164
6.7,0.0007205458168451256,0.0005488522250815777,0.000171826469491012,1.1278328500584642e-7,0.001645
6.763,0.0007197935280327097,0.0005505246115386841,0.00016940909295612522,1.1378590333514798e-7,0.001649
6.825,0.0007190434609930523,0.0005522198654732292,0.00016697136757189054,1.148324014015458e-7,0.001654
6.888,0.0007182954957460033,0.0005539316510589755,0.00016451951211000755,1.1592413785370502e-7,0.001658
6.95,0.0007175494148360284,0.0005556536949162873,0.00016205958456032147,1.1706226418679815e-7,0.001663
7.013,0.0007168049467954637,0.0005573798578531718,0.00015959745694342766,1.1824747584142457e-7,0.001668
7.075,0.0007160618301570359,0.0005591042137686638,0.00015713879500165798,1.1948032146269676e-7,0.001673
7.138,0.0007153197078576881,0.000560820973833963,0.00015468903500959034,1.2076140901459428e-7,0.001678
7.2,0.0007145781950043585,0.0005625245561933407,0.00015225337536242415,1.2209134363403122e-7,0.001683
7.263,0.0007138368741037123,0.0005642095967163703,0.00014983676723246713,1.2347063875296675e-7,0.001688
7.325,0.0007130953159833352,0.0005658709703251291,0.00014744390790287138,1.2489946918723472e-7,0.001694
7.388,0.0007123530494686386,0.0005675037782317938,0.0001450792272507679,1.2637845469263142e-7,0.001699
7.45,0.0007116095760880164,0.0005691033854530754,0.00014274686314873686,1.2790827497414353e-7,0.001705
7.513,0.0007108643723568046,0.0005706654267078721,0.00014045065649505352,1.29489487159118e-7,0.00171
7.575,0.0007101168792636485,0.0005721857929469988,0.00013819415719143466,1.3112230231033803e-7,0.001716
7.638,0.0007093665301807876,0.0005736606745029128,0.00013598060549114093,1.3280687734478602e-7,0.001722
7.7,0.000708612736741632,0.0005750865694394986,0.00013381291482403345,1.3454266248797916e-7,0.001727
7.763,0.0007078549026706281,0.0005764602990177675,0.0001316936662807613,1.3632861795600103e-7,0.001733
7.825,0.0007070924219580746,0.0005777790074081621,0.00012962511223382913,1.3816393726173027e-7,0.001739
7.888,0.0007063246763046551,0.0005790401379846682,0.00012760919108975035,1.4004772870577337e-7,0.001745
7.95,0.0007055510427603406,0.0005802414327972773,0.0001256475383335765,1.4197919474255124e-7,0.001751
8.013,0.0007047708988725158,0.0005813809274510535,0.0001237414941248658,1.4395760282281753e-7,0.001757
8.075,0.0007039836275164173,0.0005824569483926853,0.00012189211221495185,1.4598218425018658e-7,0.001763
8.138,0.0007031886270873183,0.0005834681157082848,0.00012010016855150009,1.48051713226414e-7,0.001768
8.2,0.0007023853045281553,0.0005844133252284456,0.0001183661718064587,1.501650680116817e-7,0.001774
8.263,0.000701573094308872,0.000585291761753215,0.00011669036854870105,1.52320905682486e-7,0.00178
8.325,0.0007007514356231103,0.000586102878220061,0.0001150727417374734,1.5451764264253794e-7,0.001786
8.388,0.0006999197988315114,0.0005868464183378817,0.00011351301597861399,1.5675362870497695e-7,0.001792
8.45,0.0006990776877841479,0.000587522402493918,0.00011201067127134048,1.5902694817388528e-7,0.001798
8.513,0.0006982246354063728,0.0005881311077539088,0.000110564962001557,1.6133561262352555e-7,0.001804
8.575,0.0006973602038030417,0.0005886730469441514,0.00010917493366133757,1.6367769162751682e-7,0.00181
8.638,0.000696483964500667,0.0005891489379965775,0.00010783943796517617,1.6605124724842103e-7,0.001816
8.7,0.0006955955290067583,0.0005895597113553526,0.00010655715140138281,1.6845431463622967e-7,0.001822
8.763,0.0006946945433130015,0.000589906488827035,0.00010532659534138009,1.7088499841643065e-7,0.001828
8.825,0.0006937807075979508,0.0005901905834290798,0.0001041461528072609,1.7334136308841254e-7,0.001834
8.888,0.0006928537486399433,0.0005904134523977804,0.00010301408894339615,1.7582149017603476e-7,0.001839
8.95,0.0006919134233160449,0.0005905766854064055,0.00010192856693175797,1.7832336038674162e-7,0.001845
9.013,0.0006909595048850962,0.0005906819735176473,0.00010088766446831327,1.808450879892354e-7,0.001851
9.075,0.0006899918313645917,0.0005907311390488648,9.988939265837008e-5,1.8338467081513016e-7,0.001856
9.138,0.0006890103138696398,0.000590726121161,9.893171963505721e-5,1.859401049977706e-7,0.001862
9.2,0.0006880149157155882,0.0005906689308358902,9.80125924735534e-5,1.8850948268360714e-7,0.001867
9.263,0.0006870056747529836,0.0005905616657363147,9.712994675150462e-5,1.9109074307266825e-7,0.001873
9.325,0.0006859826643828004,0.0005904064551058705,9.62817220698549e-5,1.9368200047956186e-7,0.001878
9.388,0.0006849459911057446,0.0005902054371458136,9.546588011214443e-5,1.9628128067958162e-7,0.001883
9.45,0.0006838958025834787,0.0005899607555808109,9.468042121565745e-5,1.9888642991532733e-7,0.001888
9.512,0.0006828322943668989,0.0005896745432001561,9.392340118332556e-5,2.0149542916063388e-7,0.001893
9.575,0.0006817557309206678,0.0005893489348227795,9.319294538238532e-5,2.0410603285327142e-7,0.001898
9.637,0.000680666418828482,0.0005889860249888373,9.248726019090263e-5,2.067160389372914e-7,0.001903
9.7,0.0006795646799719648,0.0005885878339975067,9.180464187405094e-5,2.0932338585447892e-7,0.001908
9.762,0.000678450871972391,0.0005881563062867787,9.114349866960419e-5,2.119258978286655e-7,0.001912
9.825,0.0006773254029331604,0.0005876933137558057,9.050236150803107e-5,2.1452175683427937e-7,0.001917
9.887,0.0006761886542298203,0.0005872005834113195,8.987987909341374e-5,2.1710914360987116e-7,0.001921
9.95,0.0006750410781409668,0.0005866797849742527,8.927482954632597e-5,2.196863724612449e-7,0.001925
10.012,0.0006738832297907126,0.0005861325467938739,8.86861331882146e-5,2.222519649018152e-7,0.00193
10.075,0.0006727157162848247,0.000585560410057668,8.81128515421924e-5,2.2480432910156834e-7,0.001934
10.137,0.0006715391882790096,0.000584964812791058,8.75541910032191e-5,2.2734206519936109e-7,0.001938
10.2,0.0006703543266942925,0.0005843470718210072,8.700951003460006e-5,2.2986372786419382e-7,0.001941
10.262,0.0006691618684807734,0.0005837084086357514,8.647831865428195e-5,2.3236787477904897e-7,0.001945
10.325,0.0006679625252086977,0.0005830498742884253,8.59602706580844e-5,2.3485319337755554e-7,0.001949
10.387,0.0006667569944906287,0.0005823723605111419,8.545516721177164e-5,2.3731824310380557e-7,0.001952
10.45,0.0006655460518675588,0.0005816766854020281,8.496295908150573e-5,2.3976171846305556e-7,0.001955
10.512,0.0006643305090432422,0.0005809635629251549,8.448373929955067e-5,2.4218230701446295e-7,0.001959
10.575,0.0006631111236473537,0.0005802335179654655,8.401773463924538e-5,2.445787565203599e-7,0.001962
10.637,0.0006618887065916834,0.0005794869994600792,8.35653019219425e-5,2.4695000975561205e-7,0.001965
10.7,0.0006606640955916954,0.0005787243561665785,8.312692455149158e-5,2.4929501269887074e-7,0.001967
10.762,0.0006594380970527074,0.0005779457955515891,8.2703196091543e-5,2.5161293708965174e-7,0.00197
10.825,0.0006582114601311538,0.0005771513710528887,8.22948066916664e-5,2.5390300340621054e-7,0.001973
10.887,0.0006569850242306541,0.0005763411279567675,8.190254540236036e-5,2.5616455205023814e-7,0.001975
10.95,0.000655759662119899,0.0005755150511350626,8.152729436751632e-5,2.5839705513698275e-7,0.001977
11.012,0.0006545362465398435,0.0005746730477693432,8.117001434195327e-5,2.6060002189762735e-7,0.001979
11.075,0.0006533156699274604,0.0005738149736993968,8.08317360731789e-5,2.627731229513302e-7,0.001981
11.137,0.0006520988230156095,0.0005729406204347238,8.051355376445413e-5,2.6491608367057634e-7,0.001983
11.2,0.0006508865978495725,0.0005720497349359513,8.021660684087518e-5,2.670287268455472e-7,0.001985
11.262,0.000649679829602324,0.0005711419852178275,7.994205701605888e-5,2.691109569457891e-7,0.001987
11.325,0.0006484793420464489,0.0005702170131330724,7.9691080790184e-5,2.7116269099995613e-7,0.001988
11.387,0.0006472859588810249,0.0005692744539265511,7.946486095305204e-5,2.731839194389749e-7,0.00199
11.45,0.000646100476115894,0.0005683139220680252,7.926457396885472e-5,2.751746435300492e-7,0.001991
11.512,0.0006449236474583538,0.0005673350016811965,7.909138390126682e-5,2.771349300221362e-7,0.001992
11.575,0.0006437562123612173,0.000566337300428935,7.894641777799215e-5,2.790649324247967e-7,0.001993
11.637,0.0006425989031541843,0.0005653204661184275,7.883075481956685e-5,2.809648960546654e-7,0.001994
11.7,0.0006414523725091024,0.0005642841235417724,7.874541813220726e-5,2.828352149972498e-7,0.001995
11.762,0.0006403172626873143,0.0005632279456832281,7.869137169051271e-5,2.84676379558007e-7,0.001996
11.825,0.0006391941867507697,0.0005621516485448467,7.866950767811613e-5,2.864889866005493e-7,0.001997
11.887,0.0006380837142994098,0.0005610549894503925,7.868063309575094e-5,2.882736861554034e-7,0.001997
11.95,0.0006369863888348648,0.0005599377942181415,7.872546083739448e-5,2.9003116371023463e-7,0.001997
12.012,0.0006359027403851681,0.000558799976942146,7.880460159198178e-5,2.9176214344944125e-7,0.001998
12.075,0.0006348332617515772,0.0005576415188859834,7.891856216369853e-5,2.9346738993529034e-7,0.001998
12.137,0.000633778416986058,0.0005564624859465888,7.906773560066921e-5,2.9514773485696793e-7,0.001998
12.2,0.0006327386434258957,0.0005552630377648212,7.925239488204263e-5,2.968040740783209e-7,0.001998
12.262,0.0006317143260446156,0.0005540434095453802,7.947268483335596e-5,2.984373635069605e-7,0.001998
12.325,0.0006307057752036861,0.0005528038942632267,7.972861812746139e-5,3.000486141777405e-7,0.001998
12.387,0.000629713273928691,0.0005515448868562211,8.002007811305531e-5,3.01638879978654e-7,0.001998
12.45,0.000628737074649311,0.0005502668813202833,8.034681846977746e-5,3.032092684677891e-7,0.001997
12.512,0.0006277774234836113,0.0005489704999448041,8.070845850431846e-5,3.047609329429286e-7,0.001997
12.575,0.0006268345373756098,0.0005476564719856049,8.110448118944925e-5,3.062950715274738e-7,0.001996
12.637,0.0006259085855353834,0.0005463256161575252,8.153423266546661e-5,3.0781291803923276e-7,0.001996
12.7,0.0006249996873948602,0.0005449788355839954,8.199692463684346e-5,3.093157402413823e-7,0.001995
12.762,0.0006241079297475553,0.0005436171328962507,8.249163705418434e-5,3.1080484720512656e-7,0.001994
12.825,0.0006232333601131966,0.0005422416004597786,8.301732067964177e-5,3.1228158471686856e-7,0.001993
12.887,0.0006223759939671271,0.000540853423019791,8.357280215651227e-5,3.1374733448029005e-7,0.001992
12.95,0.0006215358088227491,0.0005394538654677577,8.415678987391207e-5,3.152035064330163e-7,0.001992
13.012,0.0006207127561365387,0.0005380442813110415,8.476787776961021e-5,3.1665154139726766e-7,0.00199
13.075,0.0006199067457520328,0.0005366260936342921,8.540454861591012e-5,3.1809291018284866e-7,0.001989
13.137,0.0006191176595677516,0.0005352008005211423,8.606518231101443e-5,3.195291140563241e-7,0.001988
13.2,0.0006183453632644665,0.0005337699794816092,8.674806319629607e-5,3.2096168075585577e-7,0.001987
13.262,0.0006175896865512721,0.0005323352623235836,8.745138536837809e-5,3.2239216488717376e-7,0.001986
13.325,0.0006168504378023634,0.0005308983403922965,8.817326217527247e-5,3.2382213761182457e-7,0.001984
13.387,0.0006161274061643136,0.0005294609582915918,8.89117345120552e-5,3.2525318354379593e-7,0.001983
13.45,0.0006154203647819787,0.0005280249118397796,8.966477622419576e-5,3.266868911693759e-7,0.001982
13.512,0.0006147290640035859,0.0005265920313547233,9.043030393763472e-5,3.281248525302171e-7,0.00198
13.575,0.0006140532336214858,0.0005251641747080032,9.120618628217004e-5,3.2956866221226336e-7,0.001979
13.637,0.0006133925917282,0.0005237432278831694,9.199025218927092e-5,3.3101992199469264e-7,0.001977
13.7,0.0006127468400056112,0.0005223310915795491,9.278029951410432e-5,3.3248024653481736e-7,0.001976
13.762,0.0006121156720980427,0.0005209296811207343,9.357410360257179e-5,3.3395125967053924e-7,0.001974
13.825,0.0006114987711074786,0.0005195409144529945,9.436942667516517e-5,3.354345993544233e-7,0.001973
13.887,0.0006108958081434574,0.0005181667017863946,9.516402682346132e-5,3.369319089314757e-7,0.001971
13.95,0.0006103064481153403,0.0005168089419422864,9.595566737525902e-5,3.384448332757143e-7,0.00197
14.012,0.0006097303494750296,0.0005154695141446641,9.674212491774462e-5,3.39975013254681e-7,0.001968
14.075,0.0006091671716263698,0.0005141502771008512,9.752119760839276e-5,3.4152407951809064e-7,0.001967
14.137,0.0006086165689569061,0.0005128530550562276,9.829071313789772e-5,3.4309365631297667e-7,0.001965
14.2,0.0006080781862248713,0.0005115796239530012,9.904853796381224e-5,3.446853504982382e-7,0.001964
14.262,0.0006075516611833815,0.0005103317051377012,9.97925861964851e-5,3.4630076045412017e-7,0.001962
14.325,0.0006070366244740533,0.0005091109577059011,0.00010052082721078414,3.47941469259475e-7,0.00196
14.387,0.0006065327180164987,0.0005079189901514028,0.00010123129236775104,3.4960904842901097e-7,0.001959
14.45,0.00060603959750353,0.0005067573590910085,0.00010192207879485549,3.513050578523926e-7,0.001957
14.512,0.0006055569185519971,0.0005056275489853491,0.00010259135577256464,3.530310408916422e-7,0.001956
14.575,0.0006050843117198075,0.0005045309389829084,0.00010323737292267317,3.5478852964891176e-7,0.001955
14.637,0.0006046214135808557,0.0005034688256856819,0.00010385846856758657,3.565790337442884e-7,0.001953
14.7,0.0006041678827536407,0.0005024424377038075,0.00010445307110589225,3.584040484797184e-7,0.001952
14.762,0.0006037233897741095,0.0005014529208889215,0.0001050197037493774,3.6026504590022985e-7,0.00195
14.825,0.0006032876006094695,0.0005005013153319312,0.00010555699095007578,3.6216348260101947e-7,0.001949
14.887,0.0006028601910808114,0.0004995885675560262,0.0001060636607288825,3.6410079623075476e-7,0.001948
14.95,0.000602440836943982,0.0004987155163901638,0.0001065385487895491,3.660784046270628e-7,0.001947
15.012,0.0006020292168097939,0.0004978828953456593,0.0001069805990692746,3.680977088204725e-7,0.001945
15.075,0.0006016250248198542,0.0004970913432932395,0.00010738886576128147,3.7016008583220925e-7,0.001944
15.137,0.0006012279703794907,0.0004963414040528091,0.00010776251343060425,3.722668923025934e-7,0.001943
15.2,0.0006008377574786187,0.00049563350334461,0.000108100819446947,3.744194581950343e-7,0.001942
15.262,0.0006004540952640594,0.0004949679574332041,0.00010840317581034108,3.766190876829465e-7,0.001941
15.325,0.0006000766997934406,0.0004943449731509422,0.00010866909102484754,3.7886705778062707e-7,0.00194
15.387,0.0005997052953474223,0.0004937646489866636,0.00010889819016666097,3.8116461405635e-7,0.001939
15.45,0.0005993396135553733,0.0004932269763503132,0.00010909021288206293,3.8351297740535426e-7,0.001938
15.512,0.0005989793917502817,0.0004927318376775571,0.00010924501351711412,3.859133381592344e-7,0.001938
15.575,0.0005986243617197678,0.0004922789979082575,0.00010936255847894701,3.883668620879422e-7,0.001937
15.637,0.000598274272777851,0.000491868130371804,0.00010944292333170408,3.9087468290252154e-7,0.001936
15.7,0.0005979288756385989,0.0004914988006924979,0.00010948629281141025,3.9343790726066945e-7,0.001936
15.762,0.0005975879056655888,0.0004911704503050016,0.000109492960552789,3.9605761192085513e-7,0.001935
15.825,0.0005972510946530094,0.0004908824102657193,0.00010946332704768141,3.987348414968515e-7,0.001935
15.887,0.0005969182145160884,0.000490633954449935,0.00010939789015568756,4.014706133410452e-7,0.001935
15.95,0.0005965890470324924,0.0004904242734870048,0.0001092972408997561,4.0426590958085596e-7,0.001934
16.012,0.0005962633815945695,0.0004902524754734577,0.00010916206050629515,4.0712169029830573e-7,0.001934
16.075,0.0005959410029311472,0.0004901175769216388,0.00010899311720108161,4.10038879762507e-7,0.001934
16.137,0.0005956217112461765,0.0004900185286627518,0.00010879126041027994,4.130183786091532e-7,0.001934
16.2,0.0005953053148037992,0.0004899542134236242,0.0001085574158014646,4.160610543847753e-7,0.001934
16.262,0.0005949916201328842,0.0004899234407964987,0.00010829258046704792,4.191677478053828e-7,0.001934
16.325,0.0005946804253378263,0.0004899249440029909,0.00010799781949632418,4.223392713984349e-7,0.001934
16.387,0.0005943715283831071,0.0004899573925041094,0.00010767426163824343,4.2557640294361646e-7,0.001935
16.45,0.0005940647399972275,0.0004900194152721512,0.00010732308890849591,4.2887989237126427e-7,0.001935
16.512,0.0005937598752151066,0.0004901095988836579,0.00010694553007603565,4.3225045071885237e-7,0.001935
16.575,0.0005934567496075365,0.0004902264852696816,0.00010654285911700296,4.3568876137285666e-7,0.001936
16.637,0.0005931551712828623,0.000490368570208303,0.00010611638876315897,4.3919547030779255e-7,0.001937
16.7,0.0005928549318305724,0.0004905342999478746,0.0001056674647844776,4.42771194399422e-7,0.001937
16.762,0.000592555823319192,0.0004907220926146827,0.00010519746161116603,4.4641651769379374e-7,0.001938
16.825,0.0005922576381321723,0.0004909303446858224,0.000104707775655673,4.5013199590885937e-7,0.001939
16.887,0.0005919601691176926,0.0004911574381645526,0.00010419981833097098,4.5391815636716815e-7,0.001939
16.95,0.0005916632078004689,0.0004914017447161443,0.00010367501006381436,4.577754969665721e-7,0.00194
17.012,0.0005913665653161714,0.0004916616522379319,0.00010313477473276615,4.6170448878525543e-7,0.001941
17.075,0.0005910700473639017,0.0004919355429344626,0.00010258053647400279,4.657055733876704e-7,0.001942
