t,E_core,E_kin,E_field,absorbed_cum,gauss_res
0.012,0.0013871439756739218,0.0013764161225459169,1.0757800087603084e-5,5.837431735906486e-9,0.0002343
0.075,0.0013641234039443615,0.0013537230337302192,1.0422523996314383e-5,1.3628538897201386e-8,0.000922
0.137,0.001342632929678188,0.0013320489247714495,1.0603471328224772e-5,1.634079783942394e-8,0.001308
0.2,0.0013225622455303359,0.0013112373025733295,1.1342632937927241e-5,1.8430071273347365e-8,0.001556
0.263,0.0013037856936351806,0.0012917142174234376,1.2088384628730941e-5,2.0328268785188317e-8,0.001719
0.325,0.0012861949028101732,0.001273255894195994,1.2955897805309892e-5,2.2118900753023916e-8,0.001828
0.388,0.0012697067671271992,0.0012556980560611696,1.40256675887133e-5,2.3832114272958794e-8,0.0019
0.45,0.0012542395078858958,0.0012389779406716402,1.5278526548697993e-5,2.5472402364288278e-8,0.001946
0.513,0.001239722459486095,0.001222871398409813,1.6868192303629375e-5,2.7014749358996174e-8,0.001974
0.575,0.0012260958446778027,0.0012073017528573219,1.881189405911234e-5,2.8426679738453525e-8,0.001991
0.637,0.0012133016107727364,0.0011923296381131218,2.099088337022212e-5,2.9733579984405305e-8,0.001999
0.7,0.0012012842235969636,0.0011778513116552476,2.3452908800682256e-5,3.103946486933409e-8,0.002001
0.762,0.001189996500074324,0.001163688786609181,2.6329140532361083e-5,3.2469523072187505e-8,0.001999
0.825,0.001179396602006893,0.0011498226612696196,2.959780311501229e-5,3.4069362675654076e-8,0.001995
0.887,0.001169444588717556,0.0011363171189289138,3.315330652652401e-5,3.581132711543126e-8,0.001989
0.95,0.0011601005258539627,0.0011231537069167838,3.6974536933909215e-5,3.781917799644665e-8,0.001982
1.012,0.0011513290407040556,0.0011102710817316134,4.108730102607217e-5,4.031461694512205e-8,0.001974
1.075,0.0011430982674908914,0.0010976550613830856,4.5473607347385746e-5,4.309136159821971e-8,0.001966
1.137,0.0011353766827049813,0.0010853252932338869,5.008278761080359e-5,4.5961307339425854e-8,0.001959
1.2,0.001128133964098506,0.001073283290274299,5.488295828824381e-5,4.9023780482850416e-8,0.001951
1.262,0.0011213421299888825,0.0010615040460262932,5.9870996562247994e-5,5.218405504316431e-8,0.001944
1.325,0.0011149747964872686,0.0010499704775485377,6.503775377961558e-5,5.5437316827475066e-8,0.001937
1.387,0.0011090075967084276,0.0010386904408856863,7.03505065345748e-5,5.8842903160934306e-8,0.001931
1.45,0.0011034158770959297,0.0010276774728334402,7.577191955885913e-5,6.23085767353038e-8,0.001926
1.512,0.0010981762034294124,0.0010169339869348388,8.127667499567753e-5,6.578020116626179e-8,0.001921
1.575,0.0010932681136621516,0.0010064543203714366,8.684893388683298e-5,6.917666592217942e-8,0.001916
1.637,0.0010886710685750962,0.0009962384218072085,9.246831703929142e-5,7.260058165194582e-8,0.001912
1.7,0.0010843654153060295,0.0009862968741095838,9.810471388102386e-5,7.62464041001098e-8,0.001909
1.762,0.0010803322367230136,0.000976637503552221,0.00010373164697108426,8.005641712802677e-8,0.001906
1.825,0.0010765537081182147,0.0009672569050790978,0.00010933489785578152,8.384782425063671e-8,0.001904
1.887,0.0010730139191340907,0.0009581468322164197,0.00011490582983342365,8.766268339592612e-8,0.001902
1.95,0.001069696407368213,0.000949302028695606,0.00012043365456775723,9.163383861378507e-8,0.001901
2.012,0.0010665857285443508,0.0009407210976417693,0.00012590456122427298,9.581120655573538e-8,0.0019
2.075,0.0010636680676977617,0.0009324035491833183,0.00013130473220067992,9.99837614554661e-8,0.001899
2.137,0.0010609296217411514,0.0009243486206078307,0.00013662123205547522,1.0408491676381177e-7,0.001899
2.2,0.0010583570866870347,0.0009165554975740986,0.00014184164772682985,1.0826682636024926e-7,0.001899
2.262,0.001055938175608569,0.0009090262420657844,0.00014695166399070436,1.1238410809042366e-7,0.0019
2.325,0.0010536604908030264,0.0009017653725830471,0.0001519350958382437,1.162574986193454e-7,0.0019
2.388,0.0010515128012563255,0.0008947759047343813,0.00015677749874264143,1.1997713376412713e-7,0.001901
2.45,0.0010494849170086223,0.0008880572043384581,0.00016146851263499774,1.236403242328502e-7,0.001902
2.513,0.0010475662840507757,0.0008816053726375008,0.00016600169946874414,1.2731918949452825e-7,0.001904
2.575,0.001045747012457793,0.0008754151936013498,0.00017037252015687728,1.3104290865207325e-7,0.001905
2.638,0.001044017923302171,0.0008694812287122005,0.0001745772517786852,1.3468740985821727e-7,0.001907
2.7,0.0010423704713811597,0.0008637979253595383,0.00017861276473351428,1.381395433088304e-7,0.001909
2.763,0.0010407958946851757,0.0008583594958025592,0.00018247651747173028,1.4142268377283222e-7,0.001912
2.825,0.0010392864333671678,0.0008531590345529205,0.00018616753798634915,1.4455918102733443e-7,0.001914
2.888,0.0010378349284856409,0.0008481890900743887,0.0001896859912428576,1.4749202073512955e-7,0.001916
2.95,0.0010364339730683397,0.0008434427996330243,0.00019303170835438202,1.502485745870407e-7,0.001919
3.013,0.0010350770141943706,0.000838913770906221,0.00019620435949428399,1.5286953230788508e-7,0.001922
3.075,0.0010337581511369264,0.0008345958842759731,0.00019920381082365267,1.5532146390293048e-7,0.001925
3.138,0.0010324709857284433,0.0008304828534066294,0.0002020303304161846,1.5764658925097486e-7,0.001929
3.2,0.0010312096056190596,0.0008265680493327829,0.0002046848368118702,1.5986622441842816e-7,0.001932
3.263,0.0010299691342841666,0.0008228449607992639,0.00020716858444986132,1.619286266254944e-7,0.001936
3.325,0.0010287445922807113,0.0008193072652554653,0.00020948281393796402,1.6387778582624037e-7,0.001939
3.388,0.001027530907786091,0.000815949063788451,0.00021162857857129398,1.65816425834149e-7,0.001944
3.45,0.0010263235735672642,0.0008127646470344992,0.00021360711174332175,1.677249928741184e-7,0.001948
3.513,0.001025118513354977,0.0008097481294745718,0.00021542013941482186,1.695319620312083e-7,0.001952
3.575,0.0010239116108149184,0.0008068934016316894,0.00021706972309287626,1.7126837617807355e-7,0.001957
3.638,0.0010226989402316305,0.0008041942941673641,0.00021855819888250076,1.7297126733759185e-7,0.001962
3.7,0.001021477086559271,0.0008016446963265469,0.00021988814620982951,1.7461585531387087e-7,0.001967
3.763,0.0010202425730830049,0.0007992385993672888,0.00022106222676083356,1.7624460339282708e-7,0.001972
3.825,0.0010189924093954457,0.00079697017748731,0.00022208310766756007,1.7791836853446596e-7,0.001978
3.888,0.0010177238548895338,0.000794833903222389,0.0002229534649668084,1.796054931097298e-7,0.001984
3.95,0.0010164340658900747,0.0007928245148368515,0.00022367585522288242,1.812993579339858e-7,0.00199
4.013,0.0010151205187658037,0.0007909370491722204,0.00022425280008095397,1.8294254884310502e-7,0.001996
4.075,0.0010137810058435128,0.0007891668548997396,0.00022468675767319413,1.8441700239823184e-7,0.002003
4.138,0.0010124132497672058,0.0007875096774785461,0.00022497978269358376,1.8576520319856312e-7,0.00201
4.2,0.0010110151945790244,0.0007859616039029988,0.0002251337476208436,1.8705686274449927e-7,0.002017
4.263,0.0010095851433111868,0.0007845188708417456,0.00022515063921425187,1.8829015462873297e-7,0.002025
4.325,0.0010081214167210956,0.0007831776739302025,0.00022503263146133394,1.8948431593792496e-7,0.002032
4.388,0.0010066224760391469,0.0007819340668586914,0.00022478214941619744,1.906710628598948e-7,0.00204
4.45,0.001005086991876542,0.0007807840441115435,0.0002244018529396039,1.9185889356270123e-7,0.002049
